realization,station_id,point_id,longitude,latitude,date,tmax,tmin,prcp
3,87448,1,5001635.86109091,6256576.54050352,2010-09-06,15.9398338758156,5.060999047556,4.66753886049692
3,87448,1,5001635.86109091,6256576.54050352,2010-09-07,12.6542700759573,1.32085078153542,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-08,25.856805114828,4.92170216132655,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-09,30.5660829361697,7.33708112457212,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-10,27.9272896813925,10.8623535865628,3.6462380848933
3,87448,1,5001635.86109091,6256576.54050352,2010-09-11,19.883270400562,6.70683096965315,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-12,16.0008094167793,2.40138474324215,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-13,27.6112900455368,11.6100921277468,37.9837382513154
3,87448,1,5001635.86109091,6256576.54050352,2010-09-14,22.6294622087656,4.07500418435645,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-15,26.4919363341847,5.56153347280262,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-16,18.9344428364962,6.21209317367527,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-17,17.7971495864347,9.53657101133516,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-18,26.4186964045872,9.50585946214302,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-19,28.0428565237879,5.66185603934409,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-20,25.2219462075712,2.34394547955458,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-21,31.8024666494407,14.1199430001913,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-22,28.8456074450945,8.81237818921965,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-23,25.2030247437656,9.56415069993762,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-24,29.7057982819228,8.54356405530703,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-25,19.8234518860558,1.75723914895741,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-26,20.9584504109197,-1.72594038095973,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-27,24.023760588048,3.61980445970444,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-28,10.3784247311809,0.763814342081617,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-29,14.2175230082698,-0.443476847384307,0
3,87448,1,5001635.86109091,6256576.54050352,2010-09-30,16.3536436844843,-0.656373521556464,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-01,22.7160904998585,2.31790550927396,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-02,20.6858579777503,5.44585731685082,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-03,25.3296645275593,10.3404524791577,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-04,31.3531192245273,5.9216277968425,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-05,40.6034628871726,11.5571417785083,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-06,35.1116709360366,14.0916916863467,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-07,27.641214224266,14.5909264976484,10.6167771962195
3,87448,1,5001635.86109091,6256576.54050352,2010-10-08,33.8335829364978,15.8376672278325,7.68347856533183
3,87448,1,5001635.86109091,6256576.54050352,2010-10-09,21.5526869020445,9.49434277920744,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-10,26.2605081813809,4.00935988868641,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-11,28.1490013256929,3.46066903019264,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-12,26.4596090984756,7.12168451271104,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-13,21.496966339054,4.71181016807405,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-14,23.7397283028416,7.42740496689749,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-15,22.1561000055301,9.67411910841227,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-16,28.3209223619,8.92382282637257,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-17,26.6998988304779,8.68939583841926,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-18,29.5284727991125,5.90000391739211,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-19,34.6890559583558,11.0803358590708,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-20,32.3943234057251,15.1316462476846,0.913525310673178
3,87448,1,5001635.86109091,6256576.54050352,2010-10-21,24.7529957435425,10.3987411255433,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-22,21.831211459785,5.53064845694922,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-23,24.6303096829322,6.32771897954965,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-24,30.5957788198056,5.88403667681944,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-25,30.4015881180629,5.30283727387577,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-26,32.2847605506477,12.7380974172668,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-27,36.2299575002569,11.6040376549935,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-28,33.3351890525688,13.3502321024552,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-29,27.2162107144738,9.08690742775529,1.0331851485005
3,87448,1,5001635.86109091,6256576.54050352,2010-10-30,22.5652236287231,10.4154274698416,0
3,87448,1,5001635.86109091,6256576.54050352,2010-10-31,24.2432531791722,9.6561927449804,1.85483623347506
3,87448,1,5001635.86109091,6256576.54050352,2010-11-01,24.0998481173239,11.3844438073546,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-02,28.6265901343315,7.1812271337043,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-03,33.9087641061218,13.9256506650182,2.55249226419397
3,87448,1,5001635.86109091,6256576.54050352,2010-11-04,26.7263302386392,16.9799572784345,23.1720227596147
3,87448,1,5001635.86109091,6256576.54050352,2010-11-05,25.6952003887897,11.6114837702522,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-06,27.1403559894869,12.629092364995,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-07,23.9454385457857,8.10229863548896,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-08,24.2230998824048,8.96606230462052,19.786854933895
3,87448,1,5001635.86109091,6256576.54050352,2010-11-09,20.0097043261135,7.02860650601283,6.33182280540081
3,87448,1,5001635.86109091,6256576.54050352,2010-11-10,23.7091509252318,7.98306528112895,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-11,34.2793388502067,7.92618642861404,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-12,31.2859462089693,16.363190589259,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-13,31.8703527502589,17.1435492070121,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-14,29.6358089899021,21.8885434809915,7.06411557925391
3,87448,1,5001635.86109091,6256576.54050352,2010-11-15,21.722809855888,14.8177843051433,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-16,24.9012788763926,10.3005240108749,5.15550365227856
3,87448,1,5001635.86109091,6256576.54050352,2010-11-17,28.1246349687624,10.920501006996,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-18,33.1679691474947,12.9463357002483,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-19,31.4004818527491,12.6650370470806,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-20,33.6060039240831,15.3706460648536,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-21,34.8469595619574,19.6925930289019,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-22,26.8986270457833,16.5908159145944,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-23,26.4879694869768,9.1543578099321,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-24,29.92212979109,10.6019578893754,10.6743762077632
3,87448,1,5001635.86109091,6256576.54050352,2010-11-25,29.3547057119967,14.7989413667833,10.8077110826973
3,87448,1,5001635.86109091,6256576.54050352,2010-11-26,27.5404088635984,8.66899931716546,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-27,28.6544557442444,10.4110354528347,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-28,42.2102479162219,18.1646157453829,6.36955061873533
3,87448,1,5001635.86109091,6256576.54050352,2010-11-29,30.7223139084392,13.7346804198686,0
3,87448,1,5001635.86109091,6256576.54050352,2010-11-30,29.4351463123124,13.9553633880449,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-01,28.3056374896159,14.6424110884459,5.85501404787458
3,87448,1,5001635.86109091,6256576.54050352,2010-12-02,24.4809035013456,11.6117155695859,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-03,28.3578131644302,13.8996131864543,0.759139561681059
3,87448,1,5001635.86109091,6256576.54050352,2010-12-04,29.394968485487,13.6200192173694,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-05,33.2162100437688,13.2170133966376,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-06,33.1325592801137,17.022028028321,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-07,32.1786653812883,18.0621273910055,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-08,35.2906950367896,14.6167759973934,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-09,33.5346963720233,15.3747366314589,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-10,33.2908363510396,10.9755733058483,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-11,35.1048423041883,15.523283193142,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-12,28.4730787056941,13.9627943840845,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-13,29.0784453937793,17.0661808540084,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-14,27.6335556846204,12.724328633409,21.0844266858838
3,87448,1,5001635.86109091,6256576.54050352,2010-12-15,28.6871914722651,12.4411891762654,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-16,26.8184347296962,9.49059175411332,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-17,28.8069417745186,12.1143405025004,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-18,34.0436626092813,14.2619388715801,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-19,35.2474655797543,16.3566817533304,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-20,36.5158944591888,13.3805888430343,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-21,33.1035641665677,17.0805030609472,37.7977306163708
3,87448,1,5001635.86109091,6256576.54050352,2010-12-22,32.1493142739384,19.5677234879761,5.85523240119802
3,87448,1,5001635.86109091,6256576.54050352,2010-12-23,24.2060950394675,13.8604121845022,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-24,36.3389774289242,15.7518021395785,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-25,31.8469182320357,16.9715770917942,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-26,27.8013940725588,13.6886377414349,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-27,35.221033112722,16.3472406461268,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-28,34.2365948924708,19.0009412085938,1.19339906737293
3,87448,1,5001635.86109091,6256576.54050352,2010-12-29,32.5274750888308,17.0522473205001,0
3,87448,1,5001635.86109091,6256576.54050352,2010-12-30,36.3364721618655,19.8542577572689,12.3331641526859
3,87448,1,5001635.86109091,6256576.54050352,2010-12-31,31.7152276850234,16.3481018543619,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-01,33.9710547312582,15.7809925761087,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-02,37.0246342191576,17.8526869569697,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-03,32.6695231999944,16.5283394915236,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-04,27.9109310941636,16.3187768780296,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-05,31.1785584174453,12.5250575292575,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-06,32.4779115797859,15.7590935303321,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-07,33.6487249925505,13.3089461744307,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-08,30.8525935282036,20.1812489026059,22.568543505297
3,87448,1,5001635.86109091,6256576.54050352,2011-01-09,31.2664652558913,18.2292957099529,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-10,36.0356305191376,14.7172823687772,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-11,32.9977703754094,15.1898366500129,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-12,30.0601922009534,11.9066019824434,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-13,25.7128856106195,15.4251297290464,11.8129277244087
3,87448,1,5001635.86109091,6256576.54050352,2011-01-14,24.9655676414354,9.66903353647792,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-15,30.8862264133172,10.5664056793871,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-16,38.2223438510435,13.6195578933762,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-17,34.2004927977318,23.1802374895762,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-18,29.4464882114245,13.1254004942595,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-19,28.8259993902706,12.4134622166207,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-20,31.2829129669611,17.4955765835215,14.4440402943233
3,87448,1,5001635.86109091,6256576.54050352,2011-01-21,27.4409968988784,17.3231900329793,11.3825158688436
3,87448,1,5001635.86109091,6256576.54050352,2011-01-22,29.7442168169832,14.9759042245146,1.66386341105127
3,87448,1,5001635.86109091,6256576.54050352,2011-01-23,29.8664260710753,16.3276393769018,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-24,28.8881068072484,11.2321517115468,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-25,32.911894829076,8.94175606110916,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-26,33.9473118763493,17.2332224053946,23.6721108168522
3,87448,1,5001635.86109091,6256576.54050352,2011-01-27,31.1204438208552,15.6277354319727,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-28,37.4438928147857,10.6801925660146,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-29,38.2097274564258,20.9218623722697,0
3,87448,1,5001635.86109091,6256576.54050352,2011-01-30,37.6611469860248,20.7867931546245,6.87666761795718
3,87448,1,5001635.86109091,6256576.54050352,2011-01-31,29.2707114546851,22.2769280189242,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-01,24.4794946006377,15.0409723684478,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-02,31.4145406546578,8.50260466518281,19.755864945764
3,87448,1,5001635.86109091,6256576.54050352,2011-02-03,34.3701878459553,16.4122539392551,6.03588331171706
3,87448,1,5001635.86109091,6256576.54050352,2011-02-04,30.3285885885911,16.9153407058274,8.39311630379111
3,87448,1,5001635.86109091,6256576.54050352,2011-02-05,28.9904840180469,13.1088348721154,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-06,29.0711759142344,15.5457206034659,6.47237660270055
3,87448,1,5001635.86109091,6256576.54050352,2011-02-07,22.2711890690837,13.3895173655394,28.8371996029465
3,87448,1,5001635.86109091,6256576.54050352,2011-02-08,29.8364244161613,9.63118369391185,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-09,32.5111882936219,13.2091184444907,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-10,29.8898254178718,11.2801553825485,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-11,39.8599196014196,13.7463018212779,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-12,33.6900100754289,16.7710594434693,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-13,31.932722945288,10.2994737731465,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-14,30.6586683201654,12.6700100745663,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-15,23.7971890658775,10.1500005514819,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-16,25.9148885280825,5.42946276047027,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-17,30.7418457679413,8.77511248952479,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-18,31.1971978814262,12.7520415692291,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-19,28.0513226994029,11.2929056608509,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-20,23.9897665406984,5.12564517791185,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-21,28.3551753302663,10.950035739274,17.8774653332143
3,87448,1,5001635.86109091,6256576.54050352,2011-02-22,23.1363860882445,9.05417375312049,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-23,29.2570158811169,2.70746001542072,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-24,30.2746492200587,9.43296011930449,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-25,33.8847984500473,6.68209779044006,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-26,28.8285927364794,15.0948831036789,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-27,28.9653593309426,12.5934252524273,0
3,87448,1,5001635.86109091,6256576.54050352,2011-02-28,28.6862410932857,11.4370810416681,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-01,29.1929887388563,11.911863693599,1.67994486563472
3,87448,1,5001635.86109091,6256576.54050352,2011-03-02,29.0102124270643,14.3562195318552,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-03,29.1404051456661,10.3108825402951,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-04,33.8530513728898,14.1660302093907,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-05,24.8477556584728,10.2617585801623,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-06,31.6120686742743,7.19525197327414,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-07,33.4527688014979,12.8972298847036,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-08,31.7651117276803,15.4149602156854,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-09,25.3534064733558,9.549984458765,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-10,25.1010920190202,15.5147310908962,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-11,25.2458764248776,16.2293979211286,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-12,25.3013339405926,11.6708811787081,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-13,20.0509872337029,9.40297098592998,8.91575171775155
3,87448,1,5001635.86109091,6256576.54050352,2011-03-14,19.0731510778887,6.69025407082595,23.2445408870223
3,87448,1,5001635.86109091,6256576.54050352,2011-03-15,25.2480989085916,6.14769532858408,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-16,25.5371234163048,5.19520394659915,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-17,28.0676310403972,7.06835031737525,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-18,30.1693208966572,11.9333045608878,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-19,24.8612466822996,12.6379112724778,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-20,28.0326687638809,7.01442454834083,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-21,31.9023932987395,6.99990626520624,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-22,30.7110163360476,11.0495495108916,1.82324922481835
3,87448,1,5001635.86109091,6256576.54050352,2011-03-23,21.172581886361,16.3761582574221,7.66060590556543
3,87448,1,5001635.86109091,6256576.54050352,2011-03-24,28.8703204711542,14.2505128063198,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-25,28.5502694421951,8.35983875697692,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-26,29.4579737967544,8.2107132830347,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-27,30.0501495086998,12.5892186919245,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-28,28.8278527647458,10.5528384253658,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-29,29.4986327818367,10.3934586376782,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-30,31.6430200975115,10.8112342992881,0
3,87448,1,5001635.86109091,6256576.54050352,2011-03-31,28.6460318515764,12.6399330079865,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-01,26.5306709323332,12.8662536415107,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-02,27.5513693126269,12.9783914776068,0.773107495620887
3,87448,1,5001635.86109091,6256576.54050352,2011-04-03,24.1086236022013,15.7994918660007,6.30360438666903
3,87448,1,5001635.86109091,6256576.54050352,2011-04-04,25.8123376423445,9.86694711780814,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-05,27.2292880996012,10.8298772001548,25.8262027234865
3,87448,1,5001635.86109091,6256576.54050352,2011-04-06,21.5502525983053,16.1304439121055,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-07,26.4383584944778,8.66962565237153,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-08,26.6225185495121,5.52498530104359,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-09,26.2438301101669,5.88314907723276,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-10,28.1271862839761,11.4032046061373,5.1645032632004
3,87448,1,5001635.86109091,6256576.54050352,2011-04-11,27.5405404136061,12.7705167275559,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-12,31.6228683743862,11.7216933707146,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-13,28.9902804156968,13.230180966328,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-14,30.7554833420489,8.78928002682987,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-15,18.9691313289326,12.0888772753642,3.46820365591519
3,87448,1,5001635.86109091,6256576.54050352,2011-04-16,18.0622625621314,12.1327566046627,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-17,16.5269545578055,4.29665805481513,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-18,21.7570142266897,5.71613061960313,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-19,25.3961210179305,3.61020989564682,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-20,24.7611648895963,10.8781020310598,2.19444831235926
3,87448,1,5001635.86109091,6256576.54050352,2011-04-21,20.0592508857882,8.97759607811461,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-22,20.6228857361745,6.56540267786722,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-23,24.7025299719994,3.76544859906683,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-24,29.8232219476076,7.64902088614726,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-25,31.3526073954756,12.2385326410878,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-26,19.2888778825094,8.81728247348838,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-27,26.9316361709364,9.36658638258031,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-28,22.3416997373484,10.3135152860238,9.38331845241605
3,87448,1,5001635.86109091,6256576.54050352,2011-04-29,15.6461031220881,5.07939231565201,0
3,87448,1,5001635.86109091,6256576.54050352,2011-04-30,23.9144378157173,3.9892958686337,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-01,28.4323391850457,5.13200910882544,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-02,24.9399018933797,9.53356228800342,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-03,23.3426010657991,7.39031448036465,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-04,21.6967292698829,5.96661490129194,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-05,20.5891714747557,9.42426162716458,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-06,29.1740309830181,5.87279854108027,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-07,31.6638885403085,5.1281383436399,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-08,30.1852324799896,11.2812398504467,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-09,31.4678869717291,10.9648369204034,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-10,24.7585889803543,4.55884649989184,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-11,24.958065437755,5.8816958115661,26.3283578936396
3,87448,1,5001635.86109091,6256576.54050352,2011-05-12,23.5669605027171,4.77243405185807,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-13,28.3357162542142,7.33677776185081,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-14,26.8342572720914,8.47069046971172,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-15,34.4385273384668,10.0074323153905,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-16,27.9405492041089,11.0122626530168,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-17,21.0203321346698,5.35271393378174,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-18,19.3678536446491,3.50775973250748,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-19,14.76372763138,4.67138808379862,4.33003241784426
3,87448,1,5001635.86109091,6256576.54050352,2011-05-20,14.331211939578,1.47867596342326,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-21,19.5869706042385,-7.38999396263449,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-22,18.6912137480915,1.84626984925702,2.0714140415112
3,87448,1,5001635.86109091,6256576.54050352,2011-05-23,14.5030851993044,0.0232962481697994,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-24,18.9916413891288,-0.358317219467601,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-25,22.1964568999035,2.4020722736612,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-26,24.1095781155576,4.29123363454858,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-27,15.0942834099915,6.02888252109907,0.15797071231589
3,87448,1,5001635.86109091,6256576.54050352,2011-05-28,15.5384117321135,3.35986475944361,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-29,17.6195510711319,1.23063863909287,0
3,87448,1,5001635.86109091,6256576.54050352,2011-05-30,18.7991804218943,6.85890120081236,0.678478220987025
3,87448,1,5001635.86109091,6256576.54050352,2011-05-31,10.422232272734,5.71328025340545,5.331782172188
3,87448,1,5001635.86109091,6256576.54050352,2011-06-01,11.2469809309371,0.375667643087663,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-02,14.0072578214986,2.83086787359415,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-03,18.9829208495896,-7.31445286425686,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-04,29.3077261615018,1.41850625806137,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-05,26.1752067899747,12.4324894166536,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-06,21.5772127208429,4.37574885083015,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-07,19.4832278172967,2.39130315476721,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-08,17.0769813149341,0.340009728895737,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-09,19.0489532197535,5.35488563030665,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-10,16.7390480119788,0.793449589691289,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-11,17.3121171117633,1.6536272214381,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-12,24.0420795570006,0.07967286824749,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-13,22.0981584359205,-0.962285655565157,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-14,21.8755555534596,6.35130477166042,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-15,16.5724373516569,2.63242647528869,0
3,87448,1,5001635.86109091,6256576.54050352,2011-06-16,20.7033523680212,0.649312572893853,0
