"","date","station_id","tmax","tmin","prcp"
"3981",1980-11-24,90000002,25.9,12.8,0
"3982",1980-11-25,90000002,20.8,10,0
"3983",1980-11-26,90000002,29.3,11.9,0
"3984",1980-11-27,90000002,27.4,16.3,0
"3985",1980-11-28,90000002,27.5,17.9,8.4
"3986",1980-11-29,90000002,26.3,17.3,45.3
"3987",1980-11-30,90000002,24.2,17,0
"3988",1980-12-01,90000002,25.9,18.5,0
"3989",1980-12-02,90000002,28.4,20.3,0
"3990",1980-12-03,90000002,28,20.6,0
"3991",1980-12-04,90000002,31,18.9,0
"3992",1980-12-05,90000002,30.8,19.8,26
"3993",1980-12-06,90000002,26.4,18.8,0
"3994",1980-12-07,90000002,30.2,15.9,0
"3995",1980-12-08,90000002,32.8,18.8,0
"3996",1980-12-09,90000002,31.2,20.3,0
"3997",1980-12-10,90000002,32.6,19.2,0
"3998",1980-12-11,90000002,29.6,19.9,0
"3999",1980-12-12,90000002,26.7,16,0.2
"4000",1980-12-13,90000002,22.8,16.6,18.8
"4001",1980-12-14,90000002,29.8,15.6,0
"4002",1980-12-15,90000002,26.9,15.8,0
"4003",1980-12-16,90000002,28.9,12.5,4
"4004",1980-12-17,90000002,23.3,17.4,0
"4005",1980-12-18,90000002,26.3,14.3,0
"4006",1980-12-19,90000002,21.3,12,0
"4007",1980-12-20,90000002,20.9,11.5,0
"4008",1980-12-21,90000002,25.2,10.5,0
"4009",1980-12-22,90000002,28.4,12,0
"4010",1980-12-23,90000002,27.6,14.4,0
"4011",1980-12-24,90000002,30.2,16,0
"4012",1980-12-25,90000002,32.5,17.5,5
"4013",1980-12-26,90000002,31.1,19,0
"4014",1980-12-27,90000002,31.2,20.3,14.8
"4015",1980-12-28,90000002,29.6,19.3,1.1
"4016",1980-12-29,90000002,30.6,17.8,0
"4017",1980-12-30,90000002,32.7,21.2,0
"4018",1980-12-31,90000002,31.4,20.6,44.8
"4019",1981-01-01,90000002,25.2,18.4,3.4
"4020",1981-01-02,90000002,21.1,14,13.8
"4021",1981-01-03,90000002,26,12.2,0
"4022",1981-01-04,90000002,31.9,15.2,0
"4023",1981-01-05,90000002,33,18.9,16.4
"4024",1981-01-06,90000002,24.9,17.5,0.5
"4025",1981-01-07,90000002,22.9,14,0
"4026",1981-01-08,90000002,29.2,11,0
"4027",1981-01-09,90000002,32.2,17.1,9.3
"4028",1981-01-10,90000002,32.1,18.2,0
"4029",1981-01-11,90000002,30.9,19.3,10.6
"4030",1981-01-12,90000002,28.4,18.4,0
"4031",1981-01-13,90000002,32.1,18.1,0
"4032",1981-01-14,90000002,23.3,13.9,0
"4033",1981-01-15,90000002,25.6,9.9,0
"4034",1981-01-16,90000002,29.7,16.6,0
"4035",1981-01-17,90000002,31.4,18.8,0
"4036",1981-01-18,90000002,34.5,19.5,0
"4037",1981-01-19,90000002,26.1,20.1,18.5
"4038",1981-01-20,90000002,26.6,16.3,0
"4039",1981-01-21,90000002,22.6,10.2,0
"4040",1981-01-22,90000002,26.6,13.4,0
"4041",1981-01-23,90000002,29.2,17.5,0
"4042",1981-01-24,90000002,28.6,17.9,0
"4043",1981-01-25,90000002,32.1,18.8,2.8
"4044",1981-01-26,90000002,30,21.5,8.5
"4045",1981-01-27,90000002,30.5,22.5,65.3
"4046",1981-01-28,90000002,26.2,20.1,0
"4047",1981-01-29,90000002,25.9,16.1,0
"4048",1981-01-30,90000002,26.9,12.4,0
"4049",1981-01-31,90000002,24.8,17.6,14.7
"4050",1981-02-01,90000002,26.2,18.2,0
"4051",1981-02-02,90000002,30.3,19,0
"4052",1981-02-03,90000002,30.4,18.6,8.1
"4053",1981-02-04,90000002,22.9,13.6,0
"4054",1981-02-05,90000002,23.2,10.9,0
"4055",1981-02-06,90000002,28.3,12.1,0
"4056",1981-02-07,90000002,30.9,18.8,32.5
"4057",1981-02-08,90000002,24.4,18.2,1.3
"4058",1981-02-09,90000002,25.6,16.2,0
"4059",1981-02-10,90000002,28.5,13.8,0
"4060",1981-02-11,90000002,29.6,18.6,0
"4061",1981-02-12,90000002,29.5,19.3,8.2
"4062",1981-02-13,90000002,22,16.9,0
"4063",1981-02-14,90000002,17.6,12.6,6.1
"4064",1981-02-15,90000002,25.6,12.6,0
"4065",1981-02-16,90000002,25.2,15,0
"4066",1981-02-17,90000002,29.6,15,14.8
"4067",1981-02-18,90000002,25.4,16,0
"4068",1981-02-19,90000002,27.4,13.4,0
"4069",1981-02-20,90000002,29.7,16.6,0
"4070",1981-02-21,90000002,32.7,20.4,0
"4071",1981-02-22,90000002,33.8,22.4,0
"4072",1981-02-23,90000002,33.4,22.5,0
"4073",1981-02-24,90000002,33.9,21.9,0
"4074",1981-02-25,90000002,34.4,22.8,0
"4075",1981-02-26,90000002,35.4,22.9,0
"4076",1981-02-27,90000002,34.8,20.8,1.2
"4077",1981-02-28,90000002,24,14.5,0
"4078",1981-03-01,90000002,29,13.2,11.5
"4079",1981-03-02,90000002,27.2,18.4,0
"4080",1981-03-03,90000002,21.7,14.4,0
"4081",1981-03-04,90000002,27.2,12.2,0
"4082",1981-03-05,90000002,27.6,15.7,0
"4083",1981-03-06,90000002,21.2,13.9,0.5
"4084",1981-03-07,90000002,20.8,12,0
"4085",1981-03-08,90000002,27,10.2,0
"4086",1981-03-09,90000002,30.6,16.2,0
"4087",1981-03-10,90000002,31.7,17.9,7
"4088",1981-03-11,90000002,22.6,16.8,0.3
"4089",1981-03-12,90000002,26.9,13.7,0
"4090",1981-03-13,90000002,29.9,18.5,0.7
"4091",1981-03-14,90000002,22.6,17,1.9
"4092",1981-03-15,90000002,24.6,15.2,0
"4093",1981-03-16,90000002,19.2,10.7,0
"4094",1981-03-17,90000002,25.9,11.3,0
"4095",1981-03-18,90000002,19.9,14.8,5.8
"4096",1981-03-19,90000002,21.4,13.5,0
"4097",1981-03-20,90000002,22.8,10.8,0
"4098",1981-03-21,90000002,26.9,11.4,0
"4099",1981-03-22,90000002,28.6,10.6,0
"4100",1981-03-23,90000002,24.7,15.1,0
"4101",1981-03-24,90000002,22.1,12.7,0
"4102",1981-03-25,90000002,28.6,11.9,0
"4103",1981-03-26,90000002,30.5,16.9,0
"4104",1981-03-27,90000002,30.9,14.5,0
"4105",1981-03-28,90000002,28.9,17.6,0
"4106",1981-03-29,90000002,21.4,18,11.2
"4107",1981-03-30,90000002,18.7,15.7,2
"4108",1981-03-31,90000002,24.9,15.3,4.2
"4109",1981-04-01,90000002,23.7,16.3,0.2
"4110",1981-04-02,90000002,26,14.9,7.2
"4111",1981-04-03,90000002,21,14.3,0.2
"4112",1981-04-04,90000002,23,12.4,0
"4113",1981-04-05,90000002,27.8,12.6,0
"4114",1981-04-06,90000002,23.4,15,0.9
"4115",1981-04-07,90000002,28.8,17,0
"4116",1981-04-08,90000002,28.8,17.2,3.5
"4117",1981-04-09,90000002,23.8,18.3,0
"4118",1981-04-10,90000002,23.2,18.4,21
"4119",1981-04-11,90000002,22.4,17,0
"4120",1981-04-12,90000002,20.9,15.4,0
"4121",1981-04-13,90000002,21.1,13.4,0
"4122",1981-04-14,90000002,20.4,13.2,0.1
"4123",1981-04-15,90000002,20.1,12.8,0
"4124",1981-04-16,90000002,22.9,11.2,0
"4125",1981-04-17,90000002,24,10.8,0
"4126",1981-04-18,90000002,24,12,0
"4127",1981-04-19,90000002,19.3,11.1,0
"4128",1981-04-20,90000002,21.3,8.7,1
"4129",1981-04-21,90000002,20.6,11.9,9.6
"4130",1981-04-22,90000002,20.8,12.7,0
"4131",1981-04-23,90000002,17.2,9.3,0
"4132",1981-04-24,90000002,18.8,7.1,0
"4133",1981-04-25,90000002,20.8,9,0.8
"4134",1981-04-26,90000002,19.2,11.6,0
"4135",1981-04-27,90000002,19.9,10.7,0.1
"4136",1981-04-28,90000002,17.6,11.6,0.1
"4137",1981-04-29,90000002,19,8,0
"4138",1981-04-30,90000002,21.2,8.4,0
"4139",1981-05-01,90000002,23.1,9.8,0
"4140",1981-05-02,90000002,21.4,9,0
"4141",1981-05-03,90000002,25.5,12.9,0
"4142",1981-05-04,90000002,28.4,14.3,0
"4143",1981-05-05,90000002,24.8,14.1,0
"4144",1981-05-06,90000002,22.8,13,0.3
"4145",1981-05-07,90000002,31,17.2,0
"4146",1981-05-08,90000002,24.4,14.2,10.2
"4147",1981-05-09,90000002,18.1,13.9,0
"4148",1981-05-10,90000002,21.4,14.3,0
"4149",1981-05-11,90000002,24.8,16.5,13.1
"4150",1981-05-12,90000002,19.9,16.8,80.4
"4151",1981-05-13,90000002,20.4,16.3,0.4
"4152",1981-05-14,90000002,16,12.4,0.8
"4153",1981-05-15,90000002,20.7,12.2,0.3
"4154",1981-05-16,90000002,21.4,13.5,0
"4155",1981-05-17,90000002,23,10.6,3
"4156",1981-05-18,90000002,20.1,15.5,13.1
"4157",1981-05-19,90000002,17.9,10.4,12.4
"4158",1981-05-20,90000002,18,6.1,0
"4159",1981-05-21,90000002,19.3,6.7,0
"4160",1981-05-22,90000002,26,13.4,25.2
"4161",1981-05-23,90000002,28,16.6,0
"4162",1981-05-24,90000002,24.3,13.1,9.1
"4163",1981-05-25,90000002,16.4,11.6,0
"4164",1981-05-26,90000002,16,8,0
"4165",1981-05-27,90000002,17.6,4.7,0
"4166",1981-05-28,90000002,21,9.1,0
"4167",1981-05-29,90000002,23.5,12.9,0
"4168",1981-05-30,90000002,23,17.4,0
"4169",1981-05-31,90000002,22.7,14,24
"4170",1981-06-01,90000002,13.6,11.4,0
"4171",1981-06-02,90000002,15.8,8.3,0
"4172",1981-06-03,90000002,13.8,5.8,0
"4173",1981-06-04,90000002,12.5,5.2,0
"4174",1981-06-05,90000002,16.3,4.6,0
"4175",1981-06-06,90000002,13.2,7.6,1.1
"4176",1981-06-07,90000002,11,5.3,0
"4177",1981-06-08,90000002,15,3.5,0
"4178",1981-06-09,90000002,15.7,7.2,0.1
"4179",1981-06-10,90000002,16.7,6.3,0
"4180",1981-06-11,90000002,13.4,4.8,2.3
"4181",1981-06-12,90000002,12.1,6.5,0
"4182",1981-06-13,90000002,11.5,5.2,0
"4183",1981-06-14,90000002,10.6,3.3,0
"4184",1981-06-15,90000002,15.3,6.2,5.3
"4185",1981-06-16,90000002,10.4,5.9,1.6
"4186",1981-06-17,90000002,9.4,4.6,0
"4187",1981-06-18,90000002,10.2,3.5,0
"4188",1981-06-19,90000002,14.4,0.2,0
"4189",1981-06-20,90000002,16,2.8,0
"4190",1981-06-21,90000002,15.6,5.5,0
"4191",1981-06-22,90000002,15.3,5.8,6.7
"4192",1981-06-23,90000002,12.4,9.8,5.7
"4193",1981-06-24,90000002,15.3,9.4,0
"4194",1981-06-25,90000002,16.4,6.8,0
"4195",1981-06-26,90000002,12.7,5.3,0
"4196",1981-06-27,90000002,11.4,4.6,0.1
"4197",1981-06-28,90000002,14.8,5.8,0
"4198",1981-06-29,90000002,19.6,7.2,0
"4199",1981-06-30,90000002,16.6,7.1,0
"4200",1981-07-01,90000002,13,5.3,0
"4201",1981-07-02,90000002,14.7,2.9,0
"4202",1981-07-03,90000002,15.3,2.3,0
"4203",1981-07-04,90000002,18.1,5.6,0
"4204",1981-07-05,90000002,18.1,8.2,0
"4205",1981-07-06,90000002,20.5,9.7,0
"4206",1981-07-07,90000002,22.4,10,0
"4207",1981-07-08,90000002,23,10.4,0
"4208",1981-07-09,90000002,19.1,12.5,10.2
"4209",1981-07-10,90000002,14.8,9.2,7.6
"4210",1981-07-11,90000002,17.6,6.8,0
"4211",1981-07-12,90000002,14,7.2,0
"4212",1981-07-13,90000002,18.4,6,13.5
"4213",1981-07-14,90000002,20.6,12,8.6
"4214",1981-07-15,90000002,12,9,3
"4215",1981-07-16,90000002,9.6,4.4,13.3
"4216",1981-07-17,90000002,8.5,4.2,0
"4217",1981-07-18,90000002,9,3.8,0.3
"4218",1981-07-19,90000002,13,4.1,0
"4219",1981-07-20,90000002,14.5,2.2,0
"4220",1981-07-21,90000002,17.3,4,0
"4221",1981-07-22,90000002,10,5.8,0
"4222",1981-07-23,90000002,8.5,1.4,0
"4223",1981-07-24,90000002,12,-1.5,0
"4224",1981-07-25,90000002,15.6,0.6,0
"4225",1981-07-26,90000002,17.5,4.1,0
"4226",1981-07-27,90000002,20.2,6.9,0
"4227",1981-07-28,90000002,20.6,8.7,7.6
"4228",1981-07-29,90000002,16.9,10.9,0.6
"4229",1981-07-30,90000002,14,11.3,15.1
"4230",1981-07-31,90000002,13.9,11.1,0
"4231",1981-08-01,90000002,18,11,0
"4232",1981-08-02,90000002,27.1,17,0
"4233",1981-08-03,90000002,25.8,18.5,0
"4234",1981-08-04,90000002,24.8,14.4,0
"4235",1981-08-05,90000002,15,12.2,13.7
"4236",1981-08-06,90000002,13.2,10.8,72.6
"4237",1981-08-07,90000002,13.6,11.4,15.1
"4238",1981-08-08,90000002,12.1,4.5,0
"4239",1981-08-09,90000002,15.6,1.7,0
"4240",1981-08-10,90000002,19,6.8,0
"4241",1981-08-11,90000002,15.7,6.6,0
"4242",1981-08-12,90000002,15,4.5,0
"4243",1981-08-13,90000002,15.8,3.9,0
"4244",1981-08-14,90000002,19.6,5,0
"4245",1981-08-15,90000002,24,4.5,0
"4246",1981-08-16,90000002,23.5,9.7,0
"4247",1981-08-17,90000002,21.5,7.2,0
"4248",1981-08-18,90000002,22.2,7.8,0
"4249",1981-08-19,90000002,19.8,7.2,0
"4250",1981-08-20,90000002,22.5,7.8,0
"4251",1981-08-21,90000002,22.9,7.8,0
"4252",1981-08-22,90000002,25.3,11.8,0
"4253",1981-08-23,90000002,23.3,11.5,0.3
"4254",1981-08-24,90000002,17.1,9.4,0
"4255",1981-08-25,90000002,15.2,9.1,0
"4256",1981-08-26,90000002,12.1,3.8,0
"4257",1981-08-27,90000002,13.4,2.2,0
"4258",1981-08-28,90000002,20.4,3.9,0
"4259",1981-08-29,90000002,20.2,9.3,0
"4260",1981-08-30,90000002,10.9,5.4,0
"4261",1981-08-31,90000002,12.1,4.6,0
"4262",1981-09-01,90000002,12.7,8.5,0
"4263",1981-09-02,90000002,14.5,7.6,0
"4264",1981-09-03,90000002,15,8.5,0
"4265",1981-09-04,90000002,19.3,5.4,0
"4266",1981-09-05,90000002,22.8,9.8,0
"4267",1981-09-06,90000002,24.5,7.9,0
"4268",1981-09-07,90000002,28.9,13.2,0
"4269",1981-09-08,90000002,28.1,12.8,1.4
"4270",1981-09-09,90000002,16.7,8.7,0
"4271",1981-09-10,90000002,18.9,4.7,0
"4272",1981-09-11,90000002,19.5,7.1,0.8
"4273",1981-09-12,90000002,12.8,8.3,0.1
"4274",1981-09-13,90000002,10.5,5.8,25.6
"4275",1981-09-14,90000002,8.1,6.3,45.5
"4276",1981-09-15,90000002,11.4,5.2,0
"4277",1981-09-16,90000002,19.3,4.1,0
"4278",1981-09-17,90000002,19,9.4,0
"4279",1981-09-18,90000002,20.2,6.5,0
"4280",1981-09-19,90000002,15.3,9.8,0
"4281",1981-09-20,90000002,16.7,6.7,0
"4282",1981-09-21,90000002,14.2,4.9,0
"4283",1981-09-22,90000002,18,1.8,0
"4284",1981-09-23,90000002,20.2,7.4,0
"4285",1981-09-24,90000002,20.5,9.1,0
"4286",1981-09-25,90000002,22.4,12.8,0
"4287",1981-09-26,90000002,22.8,14.5,0
"4288",1981-09-27,90000002,26,12.2,49.2
"4289",1981-09-28,90000002,17.6,9.2,5.4
"4290",1981-09-29,90000002,12.8,6.7,0
"4291",1981-09-30,90000002,17.3,3.4,0
"4292",1981-10-01,90000002,21,6.1,0
"4293",1981-10-02,90000002,25,9.4,0
"4294",1981-10-03,90000002,16.7,9.2,2.5
"4295",1981-10-04,90000002,12.2,7.2,0
"4296",1981-10-05,90000002,12.3,7.2,3.1
"4297",1981-10-06,90000002,14.6,8.4,0
"4298",1981-10-07,90000002,17.9,4.8,0
"4299",1981-10-08,90000002,16.3,5.5,0
"4300",1981-10-09,90000002,17,5.2,0
"4301",1981-10-10,90000002,16.6,4,0
"4302",1981-10-11,90000002,21.8,6.2,4.9
"4303",1981-10-12,90000002,20.6,11.3,0
"4304",1981-10-13,90000002,22.7,9,0
"4305",1981-10-14,90000002,24.8,10,0
"4306",1981-10-15,90000002,25.2,12.8,0.5
"4307",1981-10-16,90000002,14.2,10.2,0
"4308",1981-10-17,90000002,12.6,5.4,0
"4309",1981-10-18,90000002,17.2,4,0
"4310",1981-10-19,90000002,20.8,11.9,0
"4311",1981-10-20,90000002,23.2,10.1,0
"4312",1981-10-21,90000002,23.8,10.2,0
"4313",1981-10-22,90000002,23.6,7.2,0
"4314",1981-10-23,90000002,27.7,11.2,0.9
"4315",1981-10-24,90000002,29.5,16.9,0
"4316",1981-10-25,90000002,21.2,14.8,2.3
"4317",1981-10-26,90000002,20.3,15.3,0
"4318",1981-10-27,90000002,25.1,15.5,0
"4319",1981-10-28,90000002,27.1,16.1,0
"4320",1981-10-29,90000002,32.6,17.9,0
"4321",1981-10-30,90000002,33.8,19.5,28.5
"4322",1981-10-31,90000002,24,18.4,3.6
"4323",1981-11-01,90000002,22.6,18,0.1
"4324",1981-11-02,90000002,23,18.1,6.1
"4325",1981-11-03,90000002,22,18,0
"4326",1981-11-04,90000002,18.8,14,16.3
"4327",1981-11-05,90000002,16.8,12.9,10.6
"4328",1981-11-06,90000002,18,11.1,0.1
"4329",1981-11-07,90000002,24.3,9.5,0
"4330",1981-11-08,90000002,26.1,12.1,0
"4331",1981-11-09,90000002,27.7,16.6,0
"4332",1981-11-10,90000002,22.2,14.4,32.2
"4333",1981-11-11,90000002,24.7,12.2,3.1
"4334",1981-11-12,90000002,28.1,16.2,0
"4335",1981-11-13,90000002,31,18.6,21.6
"4336",1981-11-14,90000002,20.6,17.3,1
"4337",1981-11-15,90000002,21.4,13.6,0
"4338",1981-11-16,90000002,25.6,12.3,0
"4339",1981-11-17,90000002,29,16.3,0
"4340",1981-11-18,90000002,21.7,13.2,16.4
"4341",1981-11-19,90000002,18.8,12,0
"4342",1981-11-20,90000002,24.1,9.1,0
"4343",1981-11-21,90000002,26.4,11.5,0
"4344",1981-11-22,90000002,22.8,11.9,0
"4345",1981-11-23,90000002,26.2,12.6,0
"4346",1981-11-24,90000002,27.4,12,0
"4347",1981-11-25,90000002,23.5,12.5,0
"4348",1981-11-26,90000002,24.6,12.9,0
"4349",1981-11-27,90000002,22,14.1,0
"4350",1981-11-28,90000002,22.3,13.6,0
"4351",1981-11-29,90000002,27.1,14,11.1
"4352",1981-11-30,90000002,20.7,14.2,9
"4353",1981-12-01,90000002,20.8,13.2,0
"4354",1981-12-02,90000002,18.7,10.6,0
"4355",1981-12-03,90000002,24.7,8.4,0
"4356",1981-12-04,90000002,30.1,13.5,3
"4357",1981-12-05,90000002,24,17.2,5.2
"4358",1981-12-06,90000002,28,15.3,0
"4359",1981-12-07,90000002,25.1,13.4,0
"4360",1981-12-08,90000002,29.5,16.1,0
"4361",1981-12-09,90000002,29.5,15.8,0
"4362",1981-12-10,90000002,24.5,17.9,0
"4363",1981-12-11,90000002,25.4,23,0
"4364",1981-12-12,90000002,29.1,14,0
"4365",1981-12-13,90000002,31.5,17.3,0.2
"4366",1981-12-14,90000002,31.2,17.4,8.8
"4367",1981-12-15,90000002,28.5,15.6,0
"4368",1981-12-16,90000002,32.8,14.7,0
"4369",1981-12-17,90000002,31.7,19.4,5.2
"4370",1981-12-18,90000002,26.3,17.8,0
"4371",1981-12-19,90000002,34.9,18.2,103
"4372",1981-12-20,90000002,28,18.6,0.1
"4373",1981-12-21,90000002,22.8,17,0
"4374",1981-12-22,90000002,24.8,15.1,3.5
"4375",1981-12-23,90000002,22.7,13.3,0
"4376",1981-12-24,90000002,26.6,13.4,0
"4377",1981-12-25,90000002,30.4,17.6,0
"4378",1981-12-26,90000002,30,17.4,0
"4379",1981-12-27,90000002,27.8,18,0
"4380",1981-12-28,90000002,29,18.4,0
"4381",1981-12-29,90000002,32.8,20,0.6
"4382",1981-12-30,90000002,31.3,21.8,53.9
"4383",1981-12-31,90000002,21.7,15.6,0
"4384",1982-01-01,90000002,25.6,12.4,0
"4385",1982-01-02,90000002,27.2,12.7,0
"4386",1982-01-03,90000002,29,14.9,0
"4387",1982-01-04,90000002,29.4,16.2,0
"4388",1982-01-05,90000002,28,18.8,0
"4389",1982-01-06,90000002,21.6,15.8,0
"4390",1982-01-07,90000002,26.9,12.2,0
"4391",1982-01-08,90000002,28.6,15.4,0
"4392",1982-01-09,90000002,22.7,19,47
"4393",1982-01-10,90000002,23.6,15.9,0.1
"4394",1982-01-11,90000002,23.6,14.6,0
"4395",1982-01-12,90000002,27.4,11.8,0
"4396",1982-01-13,90000002,28.4,15.3,0
"4397",1982-01-14,90000002,29.4,16.5,0
"4398",1982-01-15,90000002,31.9,15.3,0
"4399",1982-01-16,90000002,23.6,19,12
"4400",1982-01-17,90000002,27.3,16.5,0
"4401",1982-01-18,90000002,28.3,12,0
"4402",1982-01-19,90000002,30.3,14.8,0
"4403",1982-01-20,90000002,31.1,16.5,0
"4404",1982-01-21,90000002,30.8,17.8,0
"4405",1982-01-22,90000002,21.6,13,0
"4406",1982-01-23,90000002,27.2,10.2,0
"4407",1982-01-24,90000002,31.8,15.2,0
"4408",1982-01-25,90000002,33.4,17.4,0
"4409",1982-01-26,90000002,34.8,19.2,0
"4410",1982-01-27,90000002,32.4,18,0
"4411",1982-01-28,90000002,31.6,20.7,0
"4412",1982-01-29,90000002,33.8,20.5,0
"4413",1982-01-30,90000002,29.8,21.8,0
"4414",1982-01-31,90000002,31.7,20,0
"4415",1982-02-01,90000002,33.1,19.4,0.4
"4416",1982-02-02,90000002,32.3,17.1,6.6
"4417",1982-02-03,90000002,25.2,13.4,0
"4418",1982-02-04,90000002,25.3,14.5,0
"4419",1982-02-05,90000002,28.5,12.7,0
"4420",1982-02-06,90000002,30.1,15.5,0
"4421",1982-02-07,90000002,30.2,16.8,0
"4422",1982-02-08,90000002,23,19.9,15.4
"4423",1982-02-09,90000002,24.5,19,19.5
"4424",1982-02-10,90000002,29.2,18.2,1.5
"4425",1982-02-11,90000002,22.8,18.9,2.1
"4426",1982-02-12,90000002,28.1,17.4,0
"4427",1982-02-13,90000002,30,16.9,7.5
"4428",1982-02-14,90000002,20.4,12.4,0
"4429",1982-02-15,90000002,27.3,11.3,0
"4430",1982-02-16,90000002,26.8,15.5,0
"4431",1982-02-17,90000002,26.3,17.6,0
"4432",1982-02-18,90000002,28,16.6,0
"4433",1982-02-19,90000002,26.2,12.5,0
"4434",1982-02-20,90000002,20.3,16.9,39
"4435",1982-02-21,90000002,21.6,17.7,3.2
"4436",1982-02-22,90000002,22,15.8,0
"4437",1982-02-23,90000002,20.7,12,0
"4438",1982-02-24,90000002,24.1,12.2,0
"4439",1982-02-25,90000002,27,13.4,0
"4440",1982-02-26,90000002,26.5,17.5,13.3
"4441",1982-02-27,90000002,25.5,16.8,6
"4442",1982-02-28,90000002,25.5,16.6,0
"4443",1982-03-01,90000002,25.3,18.2,0
"4444",1982-03-02,90000002,25,16.6,0
"4445",1982-03-03,90000002,26.8,14.5,0
"4446",1982-03-04,90000002,25.5,14.6,0
"4447",1982-03-05,90000002,28.3,14.5,0
"4448",1982-03-06,90000002,28.9,16.4,0
"4449",1982-03-07,90000002,30.8,17.3,0
"4450",1982-03-08,90000002,31.1,19.1,0.1
"4451",1982-03-09,90000002,27.5,19.5,6.4
"4452",1982-03-10,90000002,28.7,18.6,0
"4453",1982-03-11,90000002,26.7,17.4,0
"4454",1982-03-12,90000002,26.6,14.7,0
"4455",1982-03-13,90000002,26,13.4,0
"4456",1982-03-14,90000002,23.7,17.2,0.1
"4457",1982-03-15,90000002,26,17.5,0.1
"4458",1982-03-16,90000002,30.4,14.4,22.8
"4459",1982-03-17,90000002,23.1,15.7,0
"4460",1982-03-18,90000002,26.1,14.2,0
"4461",1982-03-19,90000002,27.3,14.5,0
"4462",1982-03-20,90000002,29.2,16.5,0
"4463",1982-03-21,90000002,29.4,18.2,0
"4464",1982-03-22,90000002,31.1,18.6,0
"4465",1982-03-23,90000002,32.1,19.3,0
"4466",1982-03-24,90000002,32.1,20.2,0
"4467",1982-03-25,90000002,32.8,19.9,55.5
"4468",1982-03-26,90000002,20.5,12.8,7.3
"4469",1982-03-27,90000002,18.4,10.9,0
"4470",1982-03-28,90000002,18.2,7.6,0
"4471",1982-03-29,90000002,23,8.4,0
"4472",1982-03-30,90000002,26.2,11.9,0
"4473",1982-03-31,90000002,26.7,13.5,0
"4474",1982-04-01,90000002,25.9,15.6,0
"4475",1982-04-02,90000002,26.6,16.3,1.4
"4476",1982-04-03,90000002,21.5,18.2,4.8
"4477",1982-04-04,90000002,24.2,17.9,0
"4478",1982-04-05,90000002,22.6,16.3,0
"4479",1982-04-06,90000002,25.2,17.9,0
"4480",1982-04-07,90000002,27.5,17.2,0
"4481",1982-04-08,90000002,26.2,14.8,0
"4482",1982-04-09,90000002,27.6,14,0
"4483",1982-04-10,90000002,27.6,13.6,0
"4484",1982-04-11,90000002,27.9,13,0
"4485",1982-04-12,90000002,27.1,14.2,0.3
"4486",1982-04-13,90000002,21.9,15.4,0
"4487",1982-04-14,90000002,20.7,12.2,0
"4488",1982-04-15,90000002,17.3,12.1,0
"4489",1982-04-16,90000002,17.3,10,0
"4490",1982-04-17,90000002,21,8,0
"4491",1982-04-18,90000002,23.2,10.3,0
"4492",1982-04-19,90000002,17.7,15,13.8
"4493",1982-04-20,90000002,17.9,13.7,0.6
"4494",1982-04-21,90000002,17.8,10.6,0.1
"4495",1982-04-22,90000002,19.8,13.4,0
"4496",1982-04-23,90000002,23.6,15.1,1
"4497",1982-04-24,90000002,23,15.1,0
"4498",1982-04-25,90000002,22,14.1,0
"4499",1982-04-26,90000002,20,14,0
"4500",1982-04-27,90000002,22.4,10.8,0
"4501",1982-04-28,90000002,21.4,16.4,5.6
"4502",1982-04-29,90000002,23.8,14.9,0.3
"4503",1982-04-30,90000002,25.6,14,0
"4504",1982-05-01,90000002,25.7,16.3,0
"4505",1982-05-02,90000002,18.2,12.9,0
"4506",1982-05-03,90000002,21.8,9.8,0
"4507",1982-05-04,90000002,22.4,10.8,0
"4508",1982-05-05,90000002,23.4,10.2,0
"4509",1982-05-06,90000002,25,14.2,0
"4510",1982-05-07,90000002,27,15,0.6
"4511",1982-05-08,90000002,26,17.3,6.3
"4512",1982-05-09,90000002,19,16.7,47.7
"4513",1982-05-10,90000002,21.5,12,0
"4514",1982-05-11,90000002,23.4,14.4,0.2
"4515",1982-05-12,90000002,25.6,17.5,23.2
"4516",1982-05-13,90000002,24.4,11.4,0
"4517",1982-05-14,90000002,19.5,8,0
"4518",1982-05-15,90000002,18.2,8.1,0.6
"4519",1982-05-16,90000002,17.6,11.4,22.2
"4520",1982-05-17,90000002,17.6,15.2,2.1
"4521",1982-05-18,90000002,18,10.2,0
"4522",1982-05-19,90000002,16.4,8.6,0
"4523",1982-05-20,90000002,19.1,7.8,0
"4524",1982-05-21,90000002,17.2,6.2,0
"4525",1982-05-22,90000002,18.1,6,0
"4526",1982-05-23,90000002,19,6.2,0
"4527",1982-05-24,90000002,18.3,10,0
"4528",1982-05-25,90000002,20,10,0
"4529",1982-05-26,90000002,14.7,7.5,0
"4530",1982-05-27,90000002,16.8,4.3,0
"4531",1982-05-28,90000002,17.8,5.4,0
"4532",1982-05-29,90000002,18.6,7.4,0
"4533",1982-05-30,90000002,18.6,7.9,0
"4534",1982-05-31,90000002,21.5,9,0
"4535",1982-06-01,90000002,22.6,9,0
"4536",1982-06-02,90000002,18.5,14.8,26.1
"4537",1982-06-03,90000002,18.1,14.2,1.4
"4538",1982-06-04,90000002,18.5,14.2,0.1
"4539",1982-06-05,90000002,19.2,13,0
"4540",1982-06-06,90000002,20.9,12.3,0.3
