"x_coord"	"y_coord"	"lon"	"lat"
5232500	6102500	-62.9365548847497	-35.1909200555444
5237500	6102500	-62.8817283917061	-35.192238221701
5242500	6102500	-62.8268983723455	-35.1935316066113
5247500	6102500	-62.772064893378	-35.1948002051531
5252500	6102500	-62.7172280215402	-35.1960440123017
5257500	6102500	-62.6623878235945	-35.1972630231298
5262500	6102500	-62.6075443663283	-35.1984572328081
5267500	6102500	-62.5526977165542	-35.1996266366049
5272500	6102500	-62.4978479411089	-35.2007712298861
5277500	6102500	-62.4429951068529	-35.2018910081156
5282500	6102500	-62.3881392806702	-35.2029859668551
5287500	6102500	-62.3332805294673	-35.2040561017643
5292500	6102500	-62.2784189201732	-35.2051014086008
5297500	6102500	-62.2235545197385	-35.2061218832202
5302500	6102500	-62.1686873951353	-35.2071175215761
5307500	6102500	-62.1138176133563	-35.2080883197204
5312500	6102500	-62.0589452414145	-35.209034273803
5317500	6102500	-62.0040703463427	-35.209955380072
5322500	6102500	-61.9491929951929	-35.2108516348737
5327500	6102500	-61.8943132550358	-35.2117230346528
5332500	6102500	-61.8394311929604	-35.2125695759522
5337500	6102500	-61.7845468760733	-35.2133912554131
5342500	6102500	-61.7296603714985	-35.2141880697751
5347500	6102500	-61.6747717463766	-35.2149600158765
5352500	6102500	-61.6198810678643	-35.2157070906537
5357500	6102500	-61.5649884031341	-35.2164292911417
5362500	6102500	-61.5100938193735	-35.2171266144741
5367500	6102500	-61.455197383785	-35.217799057883
5372500	6102500	-61.4002991635848	-35.218446618699
5377500	6102500	-61.3453992260031	-35.2190692943514
5382500	6102500	-61.2904976382829	-35.2196670823682
5387500	6102500	-61.2355944676802	-35.220239980376
5392500	6102500	-61.1806897814626	-35.2207879861
5397500	6102500	-61.1257836469098	-35.2213110973643
5402500	6102500	-61.0708761313121	-35.2218093120917
5407500	6102500	-61.0159673019707	-35.2222826283037
5412500	6102500	-60.9610572261967	-35.2227310441205
5417500	6102500	-60.9061459713106	-35.2231545577613
5422500	6102500	-60.8512336046423	-35.2235531675441
5427500	6102500	-60.7963201935297	-35.2239268718857
5432500	6102500	-60.7414058053191	-35.2242756693017
5437500	6102500	-60.686490507364	-35.2245995584067
5442500	6102500	-60.631574367025	-35.2248985379142
5447500	6102500	-60.5766574516692	-35.2251726066364
5452500	6102500	-60.5217398286693	-35.2254217634847
5457500	6102500	-60.4668215654039	-35.2256460074693
5462500	6102500	-60.4119027292561	-35.2258453376993
5467500	6102500	-60.3569833876135	-35.226019753383
5472500	6102500	-60.3020636078676	-35.2261692538272
5127500	6107500	-64.0847292663463	-35.11257204886
5132500	6107500	-64.0300221120689	-35.1144062239341
5137500	6107500	-63.9753100483116	-35.1162157884388
5142500	6107500	-63.9205931409737	-35.1180007352349
5147500	6107500	-63.8658714559911	-35.1197610572791
5152500	6107500	-63.8111450593357	-35.1214967476244
5157500	6107500	-63.7564140170152	-35.1232077994196
5162500	6107500	-63.7016783950722	-35.1248942059098
5167500	6107500	-63.6469382595841	-35.1265559604362
5172500	6107500	-63.5921936766623	-35.1281930564364
5177500	6107500	-63.537444712452	-35.1298054874443
5182500	6107500	-63.4826914331314	-35.1313932470903
5187500	6107500	-63.4279339049115	-35.1329563291013
5192500	6107500	-63.3731721940354	-35.1344947273007
5197500	6107500	-63.3184063667778	-35.1360084356087
5202500	6107500	-63.2636364894448	-35.1374974480421
5207500	6107500	-63.2088626283731	-35.1389617587145
5212500	6107500	-63.1540848499295	-35.1404013618362
5217500	6107500	-63.0993032205106	-35.1418162517148
5222500	6107500	-63.0445178065421	-35.1432064227544
5227500	6107500	-62.9897286744786	-35.1445718694565
5232500	6107500	-62.9349358908028	-35.1459125864195
5237500	6107500	-62.880139522025	-35.1472285683389
5242500	6107500	-62.8253396346829	-35.1485198100076
5247500	6107500	-62.7705362953408	-35.1497863063155
5252500	6107500	-62.7157295705893	-35.1510280522502
5257500	6107500	-62.6609195270446	-35.1522450428963
5262500	6107500	-62.6061062313482	-35.153437273436
5267500	6107500	-62.5512897501663	-35.154604739149
5272500	6107500	-62.4964701501893	-35.1557474354125
5277500	6107500	-62.4416474981313	-35.1568653577012
5282500	6107500	-62.3868218607295	-35.1579585015877
5287500	6107500	-62.3319933047441	-35.1590268627419
5292500	6107500	-62.2771618969572	-35.1600704369317
5297500	6107500	-62.2223277041727	-35.1610892200228
5302500	6107500	-62.1674907932158	-35.1620832079785
5307500	6107500	-62.1126512309321	-35.1630523968601
5312500	6107500	-62.0578090841877	-35.1639967828269
5317500	6107500	-62.0029644198682	-35.1649163621361
5322500	6107500	-61.9481173048783	-35.1658111311427
5327500	6107500	-61.8932678061416	-35.1666810863
5332500	6107500	-61.8384159905996	-35.1675262241591
5337500	6107500	-61.7835619252117	-35.1683465413696
5342500	6107500	-61.7287056769541	-35.1691420346789
5347500	6107500	-61.6738473128201	-35.1699127009327
5352500	6107500	-61.6189868998185	-35.170658537075
5357500	6107500	-61.5641245049744	-35.1713795401478
5362500	6107500	-61.5092601953274	-35.1720757072918
5367500	6107500	-61.4543940379322	-35.1727470357455
5372500	6107500	-61.3995260998572	-35.1733935228462
5377500	6107500	-61.3446564481845	-35.1740151660294
5382500	6107500	-61.2897851500095	-35.1746119628289
5387500	6107500	-61.2349122724397	-35.175183910877
5392500	6107500	-61.1800378825951	-35.1757310079047
5397500	6107500	-61.1251620476068	-35.176253251741
5402500	6107500	-61.0702848346174	-35.1767506403139
5407500	6107500	-61.0154063107797	-35.1772231716495
5412500	6107500	-60.9605265432565	-35.1776708438728
5417500	6107500	-60.9056455992202	-35.1780936552072
5422500	6107500	-60.8507635458521	-35.1784916039747
5427500	6107500	-60.795880450342	-35.1788646885959
5432500	6107500	-60.7409963798877	-35.17921290759
5437500	6107500	-60.6861114016944	-35.179536259575
5442500	6107500	-60.6312255829742	-35.1798347432675
5447500	6107500	-60.5763389909456	-35.1801083574825
5452500	6107500	-60.521451692833	-35.1803571011341
5457500	6107500	-60.4665637558664	-35.1805809732349
5462500	6107500	-60.4116752472804	-35.1807799728961
5467500	6107500	-60.3567862343141	-35.1809540993278
5472500	6107500	-60.3018967842104	-35.1811033518388
5127500	6112500	-64.0824846861092	-35.067619433426
5132500	6112500	-64.0278073939451	-35.0694505698914
5137500	6112500	-63.9731252030519	-35.071257136427
5142500	6112500	-63.918438179186	-35.0730391259109
5147500	6112500	-63.8637463881405	-35.0747965313167
5152500	6112500	-63.8090498957445	-35.076529345714
5157500	6112500	-63.7543487678622	-35.0782375622682
5162500	6112500	-63.6996430703933	-35.0799211742405
5167500	6112500	-63.6449328692715	-35.0815801749882
5172500	6112500	-63.5902182304648	-35.0832145579646
5177500	6112500	-63.5354992199746	-35.0848243167193
5182500	6112500	-63.4807759038355	-35.0864094448979
5187500	6112500	-63.4260483481143	-35.0879699362424
5192500	6112500	-63.3713166189102	-35.0895057845911
5197500	6112500	-63.3165807823538	-35.0910169838788
5202500	6112500	-63.2618409046067	-35.0925035281366
5207500	6112500	-63.2070970518611	-35.0939654114923
5212500	6112500	-63.1523492903394	-35.0954026281704
5217500	6112500	-63.0975976862934	-35.0968151724918
5222500	6112500	-63.0428423060042	-35.0982030388743
5227500	6112500	-62.9880832157813	-35.0995662218325
5232500	6112500	-62.9333204819624	-35.1009047159779
5237500	6112500	-62.8785541709128	-35.1022185160188
5242500	6112500	-62.8237843490248	-35.1035076167605
5247500	6112500	-62.7690110827174	-35.1047720131055
5252500	6112500	-62.7142344384358	-35.1060117000531
5257500	6112500	-62.6594544826506	-35.1072266726999
5262500	6112500	-62.6046712818577	-35.1084169262397
5267500	6112500	-62.5498849025775	-35.1095824559636
5272500	6112500	-62.4950954113546	-35.1107232572599
5277500	6112500	-62.4403028747571	-35.1118393256143
5282500	6112500	-62.3855073593763	-35.1129306566098
5287500	6112500	-62.330708931826	-35.113997245927
5292500	6112500	-62.2759076587423	-35.1150390893439
5297500	6112500	-62.2211036067829	-35.1160561827362
5302500	6112500	-62.1662968426263	-35.1170485220768
5307500	6112500	-62.1114874329719	-35.1180161034368
5312500	6112500	-62.0566754445391	-35.1189589229844
5317500	6112500	-62.001860944067	-35.1198769769859
5322500	6112500	-61.9470439983136	-35.1207702618053
5327500	6112500	-61.8922246740556	-35.1216387739042
5332500	6112500	-61.8374030380878	-35.1224825098423
5337500	6112500	-61.7825791572224	-35.123301466277
5342500	6112500	-61.727753098289	-35.1240956399636
5347500	6112500	-61.6729249281335	-35.1248650277555
5352500	6112500	-61.618094713618	-35.1256096266039
5357500	6112500	-61.5632625216199	-35.1263294335582
5362500	6112500	-61.508428419032	-35.1270244457657
5367500	6112500	-61.4535924727614	-35.1276946604719
5372500	6112500	-61.3987547497294	-35.1283400750202
5377500	6112500	-61.3439153168705	-35.1289606868525
5382500	6112500	-61.2890742411327	-35.1295564935084
5387500	6112500	-61.234231589476	-35.130127492626
5392500	6112500	-61.1793874288729	-35.1306736819417
5397500	6112500	-61.1245418263069	-35.1311950592899
5402500	6112500	-61.0696948487728	-35.1316916226034
5407500	6112500	-61.0148465632757	-35.1321633699132
5412500	6112500	-60.9599970368309	-35.1326102993488
5417500	6112500	-60.9051463364629	-35.1330324091378
5422500	6112500	-60.8502945292052	-35.1334296976063
5427500	6112500	-60.7954416820997	-35.1338021631787
5432500	6112500	-60.7405878621965	-35.1341498043779
5437500	6112500	-60.6857331365527	-35.1344726198251
5442500	6112500	-60.6308775722326	-35.1347706082399
5447500	6112500	-60.5760212363068	-35.1350437684405
5452500	6112500	-60.5211641958516	-35.1352920993433
5457500	6112500	-60.4663065179491	-35.1355155999633
5462500	6112500	-60.4114482696857	-35.135714269414
5467500	6112500	-60.3565895181527	-35.1358881069074
5472500	6112500	-60.3017303304448	-35.1360371117538
5127500	6117500	-64.0802450703267	-35.0226663575901
5132500	6117500	-64.0255975745563	-35.0244944587102
5137500	6117500	-63.9709451907704	-35.0262980304972
5142500	6117500	-63.9162879845835	-35.0280770658463
5147500	6117500	-63.8616260216462	-35.0298315577481
5152500	6117500	-63.8069593676449	-35.0315614992888
5157500	6117500	-63.7522880883015	-35.0332668836501
5162500	6117500	-63.6976122493726	-35.0349477041094
5167500	6117500	-63.6429319166492	-35.0366039540401
5172500	6117500	-63.588247155956	-35.0382356269112
5177500	6117500	-63.5335580331516	-35.0398427162877
5182500	6117500	-63.4788646141268	-35.0414252158306
5187500	6117500	-63.4241669648053	-35.0429831192969
5192500	6117500	-63.3694651511426	-35.0445164205397
5197500	6117500	-63.3147592391255	-35.0460251135083
5202500	6117500	-63.2600492947719	-35.0475091922484
5207500	6117500	-63.2053353841301	-35.0489686509018
5212500	6117500	-63.1506175732783	-35.0504034837067
5217500	6117500	-63.0958959283243	-35.0518136849979
5222500	6117500	-63.0411705154046	-35.0531992492067
5227500	6117500	-62.9864414006846	-35.0545601708607
5232500	6117500	-62.9317086503572	-35.0558964445844
5237500	6117500	-62.8769723306433	-35.0572080650989
5242500	6117500	-62.8222325077903	-35.058495027222
5247500	6117500	-62.7674892480726	-35.0597573258684
5252500	6117500	-62.71274261779	-35.0609949560495
5257500	6117500	-62.6579926832685	-35.0622079128737
5262500	6117500	-62.6032395108586	-35.0633961915464
5267500	6117500	-62.5484831669355	-35.06455978737
5272500	6117500	-62.4937237178984	-35.0656986957439
5277500	6117500	-62.43896123017	-35.0668129121646
5282500	6117500	-62.3841957701961	-35.067902432226
5287500	6117500	-62.329427404445	-35.0689672516188
5292500	6117500	-62.2746561994068	-35.0700073661314
5297500	6117500	-62.2198822215936	-35.0710227716492
5302500	6117500	-62.165105537538	-35.0720134641552
5307500	6117500	-62.1103262137934	-35.0729794397294
5312500	6117500	-62.0555443169332	-35.0739206945497
5317500	6117500	-62.0007599135503	-35.0748372248913
5322500	6117500	-61.9459730702565	-35.0757290271267
5327500	6117500	-61.8911838536824	-35.0765960977264
5332500	6117500	-61.8363923304762	-35.0774384332582
5337500	6117500	-61.781598567304	-35.0782560303875
5342500	6117500	-61.7268026308487	-35.0790488858776
5347500	6117500	-61.6720045878097	-35.0798169965893
5352500	6117500	-61.6172045049024	-35.0805603594814
5357500	6117500	-61.5624024488577	-35.0812789716101
5362500	6117500	-61.5075984864216	-35.0819728301298
5367500	6117500	-61.4527926843544	-35.0826419322925
5372500	6117500	-61.3979851094305	-35.0832862754482
5377500	6117500	-61.3431758284376	-35.0839058570446
5382500	6117500	-61.2883649081767	-35.0845006746277
5387500	6117500	-61.2335524154609	-35.0850707258411
5392500	6117500	-61.1787384171153	-35.0856160084266
5397500	6117500	-61.1239229799768	-35.0861365202238
5402500	6117500	-61.0691061708927	-35.0866322591706
5407500	6117500	-61.0142880567211	-35.0871032233027
5412500	6117500	-60.95946870433	-35.087549410754
5417500	6117500	-60.9046481805967	-35.0879708197566
5422500	6117500	-60.8498265524073	-35.0883674486405
5427500	6117500	-60.7950038866565	-35.0887392958339
5432500	6117500	-60.740180250247	-35.0890863598633
5437500	6117500	-60.6853557100885	-35.0894086393532
5442500	6117500	-60.6305303330978	-35.0897061330263
5447500	6117500	-60.5757041861982	-35.0899788397036
5452500	6117500	-60.5208773363185	-35.0902267583043
5457500	6117500	-60.4660498503932	-35.0904498878456
5462500	6117500	-60.4112217953614	-35.0906482274431
5467500	6117500	-60.3563932381667	-35.0908217763108
5472500	6117500	-60.3015642457563	-35.0909705337608
5127500	6122500	-64.0780104081429	-34.9777128218825
5132500	6122500	-64.0233926431885	-34.9795378909118
5137500	6122500	-63.9687700008957	-34.9813384711619
5142500	6122500	-63.9141425467371	-34.9831145555449
5147500	6122500	-63.8595103462214	-34.9848661370684
5152500	6122500	-63.8048734648931	-34.9865932088351
5157500	6122500	-63.7502319683318	-34.9882957640431
5162500	6122500	-63.6955859221519	-34.9899737959861
5167500	6122500	-63.6409353920019	-34.9916272980532
5172500	6122500	-63.5862804435641	-34.9932562637293
5177500	6122500	-63.531621142554	-34.9948606865947
5182500	6122500	-63.47695755472	-34.9964405603256
5187500	6122500	-63.4222897458427	-34.9979958786942
5192500	6122500	-63.3676177817343	-34.9995266355683
5197500	6122500	-63.3129417282387	-35.0010328249117
5202500	6122500	-63.2582616512303	-35.0025144407845
5207500	6122500	-63.203577616614	-35.0039714773424
5212500	6122500	-63.1488896903243	-35.0054039288378
5217500	6122500	-63.0941979383254	-35.0068117896188
5222500	6122500	-63.0395024266101	-35.0081950541302
5227500	6122500	-62.9848032211997	-35.0095537169128
5232500	6122500	-62.9301003881432	-35.0108877726041
5237500	6122500	-62.8753939935172	-35.0121972159377
5242500	6122500	-62.8206841034251	-35.0134820417441
5247500	6122500	-62.7659707839966	-35.01474224495
5252500	6122500	-62.7112541013875	-35.015977820579
5257500	6122500	-62.6565341217788	-35.0171887637513
5262500	6122500	-62.6018109113766	-35.0183750696837
5267500	6122500	-62.5470845364113	-35.0195367336899
5272500	6122500	-62.4923550631372	-35.0206737511805
5277500	6122500	-62.4376225578322	-35.0217861176629
5282500	6122500	-62.3828870867969	-35.0228738287413
5287500	6122500	-62.3281487163545	-35.0239368801171
5292500	6122500	-62.27340751285	-35.0249752675887
5297500	6122500	-62.21866354265	-35.0259889870514
5302500	6122500	-62.163916872142	-35.0269780344978
5307500	6122500	-62.1091675677337	-35.0279424060176
5312500	6122500	-62.0544156958531	-35.0288820977977
5317500	6122500	-61.9996613229474	-35.0297971061223
5322500	6122500	-61.9449045154829	-35.0306874273728
5327500	6122500	-61.890145339944	-35.031553058028
5332500	6122500	-61.8353838628336	-35.032393994664
5337500	6122500	-61.7806201506715	-35.0332102339544
5342500	6122500	-61.7258542699947	-35.0340017726701
5347500	6122500	-61.6710862873567	-35.0347686076796
5352500	6122500	-61.6163162693266	-35.0355107359488
5357500	6122500	-61.5615442824894	-35.0362281545414
5362500	6122500	-61.5067703934446	-35.0369208606184
5367500	6122500	-61.4519946688063	-35.0375888514384
5372500	6122500	-61.3972171752026	-35.0382321243578
5377500	6122500	-61.3424379792749	-35.0388506768307
5382500	6122500	-61.2876571476776	-35.0394445064087
5387500	6122500	-61.2328747470773	-35.0400136107412
5392500	6122500	-61.1780908441527	-35.0405579875754
5397500	6122500	-61.1233055055939	-35.0410776347562
5402500	6122500	-61.0685187981018	-35.0415725502264
5407500	6122500	-61.0137307883877	-35.0420427320265
5412500	6122500	-60.9589415431729	-35.0424881782949
5417500	6122500	-60.9041511291878	-35.0429088872679
5422500	6122500	-60.8493596131721	-35.0433048572795
5427500	6122500	-60.7945670618734	-35.0436760867618
5432500	6122500	-60.7397735420475	-35.0440225742448
5437500	6122500	-60.6849791204574	-35.0443443183564
5442500	6122500	-60.630183863873	-35.0446413178222
5447500	6122500	-60.5753878390704	-35.0449135714662
5452500	6122500	-60.5205911128318	-35.04516107821
5457500	6122500	-60.4657937519445	-35.0453838370735
5462500	6122500	-60.4109958232007	-35.0455818471742
5467500	6122500	-60.3561973933968	-35.0457551077281
5472500	6122500	-60.3013985293332	-35.0459036180488
5127500	6127500	-64.0757806887393	-34.9327588268336
5132500	6127500	-64.021192589165	-34.9345808670174
5137500	6127500	-63.9665996228925	-34.9363784589332
5142500	6127500	-63.9120018552534	-34.93815159551
5147500	6127500	-63.8573993516148	-34.9399002697722
5152500	6127500	-63.8027921773798	-34.941624474839
5157500	6127500	-63.7481803979863	-34.943324203925
5162500	6127500	-63.6935640789067	-34.9449994503399
5167500	6127500	-63.6389432856478	-34.9466502074887
5172500	6127500	-63.5843180837497	-34.9482764688718
5177500	6127500	-63.5296885387857	-34.9498782280852
5182500	6127500	-63.4750547163618	-34.9514554788202
5187500	6127500	-63.4204166821161	-34.9530082148639
5192500	6127500	-63.3657745017185	-34.9545364300988
5197500	6127500	-63.3111282408698	-34.9560401185034
5202500	6127500	-63.2564779653016	-34.9575192741518
5207500	6127500	-63.201823740776	-34.9589738912141
5212500	6127500	-63.1471656330844	-34.9604039639562
5217500	6127500	-63.0925037080477	-34.96180948674
5222500	6127500	-63.0378380315154	-34.9631904540236
5227500	6127500	-62.9831686693654	-34.9645468603609
5232500	6127500	-62.9284956875032	-34.9658787004022
5237500	6127500	-62.8738191518617	-34.9671859688941
5242500	6127500	-62.8191391284005	-34.9684686606791
5247500	6127500	-62.7644556831056	-34.9697267706965
5252500	6127500	-62.7097688819887	-34.9709602939817
5257500	6127500	-62.6550787910868	-34.9721692256666
5262500	6127500	-62.6003854764618	-34.9733535609795
5267500	6127500	-62.5456890041998	-34.9745132952456
5272500	6127500	-62.4909894404109	-34.9756484238863
5277500	6127500	-62.4362868512284	-34.9767589424198
5282500	6127500	-62.3815813028085	-34.9778448464612
5287500	6127500	-62.3268728613296	-34.9789061317219
5292500	6127500	-62.2721615929922	-34.9799427940106
5297500	6127500	-62.217447564018	-34.9809548292324
5302500	6127500	-62.1627308406495	-34.9819422333897
5307500	6127500	-62.1080114891497	-34.9829050025815
5312500	6127500	-62.0532895758013	-34.9838431330039
5317500	6127500	-61.9985651669066	-34.9847566209499
5322500	6127500	-61.9438383287864	-34.9856454628099
5327500	6127500	-61.8891091277803	-34.986509655071
5332500	6127500	-61.8343776302454	-34.9873491943176
5337500	6127500	-61.7796439025564	-34.9881640772312
5342500	6127500	-61.7249080111047	-34.9889543005907
5347500	6127500	-61.6701700222982	-34.9897198612721
5352500	6127500	-61.6154300025606	-34.9904607562485
5357500	6127500	-61.560688018331	-34.9911769825907
5362500	6127500	-61.5059441360634	-34.9918685374665
5367500	6127500	-61.451198422226	-34.9925354181413
5372500	6127500	-61.396450943301	-34.9931776219778
5377500	6127500	-61.341701765784	-34.993795146436
5382500	6127500	-61.2869509561834	-34.9943879890736
5387500	6127500	-61.2321985810199	-34.9949561475457
5392500	6127500	-61.1774447068261	-34.9954996196049
5397500	6127500	-61.122689400146	-34.9960184031013
5402500	6127500	-61.0679327275345	-34.9965124959826
5407500	6127500	-61.0131747555566	-34.9969818962941
5412500	6127500	-60.9584155507874	-34.9974266021786
5417500	6127500	-60.9036551798111	-34.9978466118767
5422500	6127500	-60.8488937092211	-34.9982419237264
5427500	6127500	-60.7941312056188	-34.9986125361637
5432500	6127500	-60.7393677356134	-34.998958447722
5437500	6127500	-60.6846033658218	-34.9992796570324
5442500	6127500	-60.6298381628673	-34.9995761628239
5447500	6127500	-60.5750721933797	-34.9998479639231
5452500	6127500	-60.5203055239946	-35.0000950592543
5457500	6127500	-60.465538221353	-35.0003174478396
5462500	6127500	-60.4107703521006	-35.0005151287989
5467500	6127500	-60.3560019828872	-35.0006881013499
5472500	6127500	-60.3012331803668	-35.0008363648078
5127500	6132500	-64.0735559013343	-34.8878043729733
5132500	6132500	-64.0189974018451	-34.8896233875481
5137500	6132500	-63.9644340462617	-34.8914179943233
5142500	6132500	-63.9098658997746	-34.893188186245
5147500	6132500	-63.8552930276102	-34.8949339563543
5152500	6132500	-63.8007154950305	-34.8966552977868
5157500	6132500	-63.7461333673322	-34.8983522037736
5162500	6132500	-63.6915467098464	-34.9000246676403
5167500	6132500	-63.6369555879383	-34.9016726828078
5172500	6132500	-63.5823600670065	-34.9032962427922
5177500	6132500	-63.5277602124825	-34.9048953412047
5182500	6132500	-63.4731560898306	-34.9064699717519
5187500	6132500	-63.4185477645468	-34.9080201282357
5192500	6132500	-63.3639353021587	-34.9095458045534
5197500	6132500	-63.3093187682252	-34.911046994698
5202500	6132500	-63.2546982283354	-34.9125236927578
5207500	6132500	-63.2000737481088	-34.9139758929169
5212500	6132500	-63.1454453931944	-34.915403589455
5217500	6132500	-63.0908132292702	-34.9168067767475
5222500	6132500	-63.0361773220431	-34.9181854492659
5227500	6132500	-62.9815377372478	-34.9195396015772
5232500	6132500	-62.926894540647	-34.9208692283446
5237500	6132500	-62.8722477980302	-34.9221743243271
5242500	6132500	-62.817597575214	-34.92345488438
5247500	6132500	-62.7629439380408	-34.9247109034544
5252500	6132500	-62.708286952379	-34.9259423765978
5257500	6132500	-62.6536266841219	-34.9271492989538
5262500	6132500	-62.5989631991878	-34.9283316657624
5267500	6132500	-62.5442965635191	-34.9294894723596
5272500	6132500	-62.489626843082	-34.9306227141781
5277500	6132500	-62.4349541038658	-34.931731386747
5282500	6132500	-62.3802784118826	-34.9328154856916
5287500	6132500	-62.3255998331669	-34.933875006734
5292500	6132500	-62.2709184337747	-34.9349099456927
5297500	6132500	-62.2162342797836	-34.9359202984829
5302500	6132500	-62.1615474372917	-34.9369060611164
5307500	6132500	-62.1068579724174	-34.9378672297017
5312500	6132500	-62.0521659512991	-34.9388038004441
5317500	6132500	-61.9974714400942	-34.9397157696456
5322500	6132500	-61.942774504979	-34.940603133705
5327500	6132500	-61.8880752121482	-34.941465889118
5332500	6132500	-61.8333736278142	-34.9423040324774
5337500	6132500	-61.7786698182067	-34.9431175604726
5342500	6132500	-61.7239638495721	-34.9439064698901
5347500	6132500	-61.6692557881734	-34.9446707576135
5352500	6132500	-61.6145457002891	-34.9454104206234
5357500	6132500	-61.5598336522131	-34.9461254559973
5362500	6132500	-61.5051197102542	-34.9468158609102
5367500	6132500	-61.4504039407354	-34.9474816326338
5372500	6132500	-61.3956864099935	-34.9481227685372
5377500	6132500	-61.3409671843787	-34.9487392660867
5382500	6132500	-61.286246330254	-34.9493311228458
5387500	6132500	-61.2315239139946	-34.9498983364752
5392500	6132500	-61.1768000019876	-34.9504409047329
5397500	6132500	-61.1220746606314	-34.9509588254742
5402500	6132500	-61.0673479563351	-34.9514520966518
5407500	6132500	-61.0126199555184	-34.9519207163156
5412500	6132500	-60.9578907246103	-34.9523646826131
5417500	6132500	-60.9031603300497	-34.9527839937889
5422500	6132500	-60.8484288382837	-34.9531786481852
5427500	6132500	-60.7936963157683	-34.9535486442415
5432500	6132500	-60.7389628289668	-34.953893980495
5437500	6132500	-60.68422844435	-34.95421465558
5442500	6132500	-60.6294932283956	-34.9545106682286
5447500	6132500	-60.5747572475873	-34.9547820172702
5452500	6132500	-60.5200205684148	-34.9550287016316
5457500	6132500	-60.4652832573731	-34.9552507203375
5462500	6132500	-60.410545380962	-34.9554480725097
5467500	6132500	-60.3558070056853	-34.9556207573678
5472500	6132500	-60.3010681980508	-34.9557687742289
5127500	6137500	-64.0713360351836	-34.8428494608314
5132500	6137500	-64.0168070706253	-34.8446654530247
5137500	6137500	-63.9622732605402	-34.8464570778442
5142500	6137500	-63.9077346699786	-34.8482243282531
5147500	6137500	-63.8531913640266	-34.8499671973091
5152500	6137500	-63.7986434078054	-34.8516856781646
5157500	6137500	-63.744090866471	-34.8533797640665
5162500	6137500	-63.6895338052137	-34.8550494483566
5167500	6137500	-63.6349722892578	-34.8566947244717
5172500	6137500	-63.5804063838607	-34.8583155859434
5177500	6137500	-63.5258361543126	-34.8599120263982
5182500	6137500	-63.4712616659365	-34.8614840395579
5187500	6137500	-63.4166829840867	-34.8630316192393
5192500	6137500	-63.3621001741495	-34.8645547593543
5197500	6137500	-63.3075133015417	-34.8660534539103
5202500	6137500	-63.2529224317109	-34.8675276970098
5207500	6137500	-63.1983276301343	-34.8689774828509
5212500	6137500	-63.1437289623188	-34.8704028057272
5217500	6137500	-63.0891264938004	-34.8718036600275
5222500	6137500	-63.0345202901434	-34.8731800402364
5227500	6137500	-62.9799104169403	-34.8745319409343
5232500	6137500	-62.9252969398111	-34.875859356797
5237500	6137500	-62.8706799244027	-34.8771622825963
5242500	6137500	-62.8160594363887	-34.8784407131996
5247500	6137500	-62.7614355414689	-34.8796946435704
5252500	6137500	-62.7068083053686	-34.8809240687681
5257500	6137500	-62.6521777938381	-34.8821289839478
5262500	6137500	-62.5975440726525	-34.8833093843609
5267500	6137500	-62.5429072076109	-34.884465265355
5272500	6137500	-62.488267264536	-34.8855966223734
5277500	6137500	-62.4336243092738	-34.8867034509562
5282500	6137500	-62.3789784076929	-34.8877857467391
5287500	6137500	-62.3243296256841	-34.8888435054545
5292500	6137500	-62.2696780291597	-34.8898767229311
5297500	6137500	-62.2150236840534	-34.8908853950938
5302500	6137500	-62.1603666563195	-34.891869517964
5307500	6137500	-62.1057070119325	-34.8928290876596
5312500	6137500	-62.0510448168865	-34.893764100395
5317500	6137500	-61.9963801371951	-34.8946745524812
5322500	6137500	-61.9417130388902	-34.8955604403256
5327500	6137500	-61.8870435880222	-34.8964217604324
5332500	6137500	-61.8323718506593	-34.8972585094025
5337500	6137500	-61.7776978928867	-34.8980706839333
5342500	6137500	-61.7230217808064	-34.8988582808191
5347500	6137500	-61.6683435805368	-34.8996212969511
5352500	6137500	-61.6136633582117	-34.9003597293169
5357500	6137500	-61.5589811799805	-34.9010735750013
5362500	6137500	-61.5042971120072	-34.9017628311858
5367500	6137500	-61.4496112204701	-34.902427495149
5372500	6137500	-61.3949235715611	-34.9030675642662
5377500	6137500	-61.3402342314855	-34.9036830360099
5382500	6137500	-61.2855432664613	-34.9042739079492
5387500	6137500	-61.2308507427189	-34.9048401777507
5392500	6137500	-61.1761567265001	-34.9053818431777
5397500	6137500	-61.1214612840585	-34.9058989020907
5402500	6137500	-61.066764481658	-34.9063913524473
5407500	6137500	-61.0120663855729	-34.9068591923021
5412500	6137500	-60.9573670620874	-34.9073024198071
5417500	6137500	-60.9026665774948	-34.9077210332111
5422500	6137500	-60.8479649980972	-34.9081150308603
5427500	6137500	-60.7932623902051	-34.9084844111981
5432500	6137500	-60.7385588201365	-34.908829172765
5437500	6137500	-60.683854354217	-34.9091493141987
5442500	6137500	-60.6291490587787	-34.9094448342343
5447500	6137500	-60.5744430001599	-34.9097157317041
5452500	6137500	-60.519736244705	-34.9099620055375
5457500	6137500	-60.4650288587635	-34.9101836547614
5462500	6137500	-60.4103209086895	-34.9103806784999
5467500	6137500	-60.3556124608416	-34.9105530759743
5472500	6137500	-60.300903581582	-34.9107008465035
5127500	6142500	-64.0691210795793	-34.7978940909376
5132500	6142500	-64.0146215849378	-34.7997070639677
