"date"	"pr.87544"	"pr.87448"	"pr.87453"	"pr.87534"	"pr.87468"	"pr.87484"	"pr.87537"	"pr.87548"	"pr.87532"	"pr.87540"	"pr.87550"	"pr.87616"	"pr.87623"	"pr.87624"	"pr.87637"	"pr.87640"	"pr.87679"
1969-01-01	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-02	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-03	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-04	0	0	0	0	NA	1.1	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-05	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-06	0	0	0	0	NA	3.7	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-07	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-08	0	0	0	0	NA	2.2	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-09	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-10	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-11	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-12	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-13	4.5	0	0	0	NA	18	NA	15	0	0	38	0	0	0	NA	11.5	0
1969-01-14	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-15	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-16	0.5	18	66	51.2	NA	0	NA	0	32.8	24.3	0	33.8	35.5	14.7	NA	0	21
1969-01-17	0	0	10.5	13.3	NA	0	NA	8.8	0	0	0	0	0	12.7	NA	0	0
1969-01-18	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-19	8.5	18	0	3.7	NA	0	NA	0	1.6	2.2	0	31	12	7.8	NA	0	5
1969-01-20	0	10	0	0	NA	31.7	NA	22.7	0	0	0	19.8	0	6.8	NA	3	0
1969-01-21	0	12	9.5	0.9	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-22	0	0	0	0	NA	0	NA	0	0	0	9.3	0	0	0	NA	6.5	0
1969-01-23	0	0	0	0	NA	0	NA	2.2	0	0	4.2	0	0	0	NA	0	0
1969-01-24	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-25	0	0	0	0	NA	0	NA	0	0	0	0	5.5	0	0	NA	0	0
1969-01-26	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-27	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-28	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-01-29	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	7.2
1969-01-30	0	0	0	0	NA	0	NA	0	0	0	0	0	2	0	NA	0	1.3
1969-01-31	0	1.4	0	1.3	NA	25	NA	13	0	0	12.5	0	0	12.9	NA	3	0
1969-02-01	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-02	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-03	22.9	4	4.5	58.5	NA	0	NA	0	31.3	7.7	6.4	0.8	0	0	NA	0	0
1969-02-04	22.9	1.5	13	21.2	NA	21.8	NA	46.2	0.4	9	43.3	3.7	0	0	NA	37.5	0
1969-02-05	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-06	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-07	5.3	0	2.5	7.3	NA	6	NA	0	4.6	19.2	1	0	0	0	NA	5	21.1
1969-02-08	0	0	0	0	NA	0	NA	0	0	0	0	1	0.5	0	NA	0	0
1969-02-09	0	0	0.8	0	NA	0	NA	0	0	5.4	0	7.8	10	16.5	NA	0	10.5
1969-02-10	45.3	12.2	0.6	9.4	NA	27.1	NA	31	43.8	12.3	35.5	0.3	20.8	64.3	NA	49	27
1969-02-11	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-12	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-13	0	0	0	0	NA	0.3	NA	0	0	0	5.5	0	0	0	NA	0	0
1969-02-14	1.9	1.2	3.5	1	NA	10.2	NA	23.5	1.2	1	0.4	0	0	0	NA	0	0
1969-02-15	0	0.9	5.6	1.3	NA	1.2	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-16	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-17	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-18	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-19	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-20	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-21	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-22	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-23	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	9
1969-02-24	23.9	0.4	9.5	5.6	NA	34.6	NA	35.2	2.8	18.5	29.3	0	2.4	0.6	NA	40	15.8
1969-02-25	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-26	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-02-27	10.7	0	0	0	NA	0	NA	0	47.7	10.4	0	0	14.3	1.2	NA	3	1
1969-02-28	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-01	0	0	7.5	7.1	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-02	16.7	1.2	0	18.2	NA	0	NA	0	32.5	15.8	5	0	9	27.6	NA	NA	29.8
1969-03-03	0	0	0.9	0.5	NA	0	NA	0	0	0	0	0	0	0.7	NA	0	0.3
1969-03-04	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-05	0	9.6	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-06	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-07	16.5	7.3	0	0.6	NA	0	NA	0	12.7	19	5.7	12.7	4.2	14.5	NA	5.5	36.2
1969-03-08	20.5	1.2	0	0.4	NA	0	NA	35.6	9	5.3	22.3	0	0	1.3	NA	0	0.8
1969-03-09	21.6	0	0	1.4	NA	17.7	NA	13.9	73	34.5	26.2	5	7.4	11.8	NA	8	0
1969-03-10	0	3.3	0	0	NA	0	NA	0	11.3	4.6	0	2	4.2	6.3	NA	3	0
1969-03-11	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-12	0	0	0	0	NA	0	NA	0	0	0	0	5	5.2	0	NA	0	6.6
1969-03-13	28.8	21.1	19.5	23.8	NA	64	NA	45	24.2	49.4	34	12.5	22.9	33	NA	36	16
1969-03-14	0.3	8.8	10.9	2.8	NA	0	NA	0.3	2	0.3	0	6	10.6	0	NA	1	0
1969-03-15	21.9	7	4.7	25.3	NA	76.7	NA	43.2	37.1	39.5	32	31.3	46.8	37.2	NA	9.3	65.7
1969-03-16	5.1	0	0	0.3	NA	47	NA	0.5	2.6	12	4.3	0.5	7.1	20.4	NA	1	44.6
1969-03-17	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	2.3
1969-03-18	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-19	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-20	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-21	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-22	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-23	0	0	0	0	NA	0	NA	0	0	0	0	0	0.3	0	NA	0	0
1969-03-24	17.8	3	15	5	NA	60.9	NA	47.5	37.4	13.8	27.7	18.8	62.7	26.7	NA	3	48.7
1969-03-25	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	1.4
1969-03-26	0	0.2	3	7.2	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-27	0	1	0.7	3.7	NA	0.1	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-28	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-29	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-03-30	16.8	4	0	4.6	NA	0	NA	0.9	6.7	16	10.5	0	1	0	NA	18	3.4
1969-03-31	0.2	2	2.4	0.8	NA	0.4	NA	4.1	0	0	2	0	0	0	NA	0	0
1969-04-01	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-02	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-03	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-04	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-05	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-06	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-07	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-08	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-09	0	0	0	0	NA	0	NA	0	20.3	0.8	0	3.8	1.3	0	NA	0	0
1969-04-10	0	0	0	0	NA	0	NA	0	0	0	0	0	0	1.1	NA	0	0
1969-04-11	0	0.4	57	0	NA	0	NA	0	0	10.7	0	0	0	0	NA	4.5	1
1969-04-12	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-13	19.9	0	0	0	NA	0	NA	3.6	20	19.8	5.5	62	27.5	17	NA	11	13.4
1969-04-14	0.5	0	0	38	NA	16.7	NA	26.8	32.7	8.3	2.6	0	27.7	29	NA	0	0
1969-04-15	8.1	0	0	18.6	NA	13.7	NA	12.2	0	5.7	5.6	43.9	10.6	4	NA	0	0
1969-04-16	102.8	4.4	10.7	10.2	NA	23.4	NA	58.2	10.3	28	103.7	2.8	11.7	54.9	NA	41	36.9
1969-04-17	0	0	0	0	NA	0	NA	0	0	0.4	0	0	0	0	NA	0	0
1969-04-18	0	0	0.3	0	NA	3.5	NA	6.4	0	0	0.7	0	0	0	NA	0	0
1969-04-19	0	0	0	0	NA	5	NA	1.6	0	0	0	0	0	0	NA	0	0
1969-04-20	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-21	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-22	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-23	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-24	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-25	0	0	0	0	NA	0	NA	0	0	0	0.8	0	0	0	NA	0	0
1969-04-26	16.1	5.5	6	11.7	NA	20	NA	23.3	0.6	25.8	20	0	0	0	NA	13.1	2.8
1969-04-27	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-04-28	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0.7
1969-04-29	0.1	0	0	0	NA	0	NA	0	0	0.4	0	0	0	0	NA	0	0
1969-04-30	28.7	2	0	25	NA	0	NA	0.2	23.3	24.8	23.8	0	0	0	NA	25	8.8
1969-05-01	0.3	15.6	9.3	8.3	NA	0.2	NA	5.2	6	0.5	7.9	0	0.5	0.3	NA	0	0
1969-05-02	4.7	0.2	0	2.1	NA	1.5	NA	6.6	0	0.5	13.4	0	0	0	NA	12	1
1969-05-03	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-05-04	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-05-05	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-05-06	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-05-07	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-05-08	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-05-09	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-05-10	0.2	0	0	0	NA	0	NA	0	0	19.7	0	0	0	0	NA	1	3.3
1969-05-11	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-05-12	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-05-13	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-05-14	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-05-15	17.2	0	2.3	65.2	NA	55.5	NA	29.4	10.4	2.8	34.1	0	0.1	2	NA	5.4	1.3
1969-05-16	9.8	0	0	0	NA	0.3	NA	0	0	0.8	0	0	19.1	0.2	NA	20	38.5
1969-05-17	3.5	0	0	0	NA	0	NA	0.2	0	0.3	5.6	0	0	33.6	NA	5	0
1969-05-18	6.9	4	6.5	43.1	NA	47.5	NA	38.2	19.6	4	31.8	1.2	0.5	0.5	NA	13	0
1969-05-19	0	1	11.6	14.2	NA	6.4	NA	1.7	0	0	0	0.5	0	0	NA	0	0
1969-05-20	0	1	3.4	1.5	NA	1.8	NA	2.6	0	0	0	0	0	0	NA	0	0
1969-05-21	0	0.6	0	0	NA	0	NA	0	0	0	0	0	0	0.8	NA	0	0
1969-05-22	1.3	8	11.3	0	NA	0	NA	0	1.8	0.5	0	3.6	4.5	2.1	NA	0	1.1
1969-05-23	0.1	0	0.3	0	NA	0	NA	0	0	2	0	0	0	0.4	NA	0	0.3
1969-05-24	0	7.6	3.3	12.9	NA	0	NA	0	17.5	0.5	0	1	7.8	0	NA	0	0
1969-05-25	5.6	0.5	0.1	10.8	NA	6.6	NA	5.7	3.6	6.7	5.3	0.4	3.8	10.2	NA	5	4
1969-05-26	0.1	0	0	0	NA	0	NA	0	0	0.4	0.5	0	0	0	NA	0	0
1969-05-27	0	0	0	1.2	NA	0	NA	0	0.4	0.4	0	0	0	0	NA	0	0
1969-05-28	0	0	0	0	NA	4.2	NA	0	0	2.1	0	0	0.3	0	NA	0	0
1969-05-29	0.5	0	0	0	NA	3	NA	15.7	0.4	0.5	0	0	0.3	0	NA	0	0.5
1969-05-30	0	0	0	0	NA	0.2	NA	0	0	0	0	0	0	0	NA	0	0
1969-05-31	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-01	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-02	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-03	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-04	0.7	0	0	0	NA	0.2	NA	0.7	0	0	0.1	0	0	0	NA	1	0
1969-06-05	0	0	0	0	NA	0	NA	0.1	0	0	0	0	0	0	NA	0	0
1969-06-06	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-07	0	0	0	0	NA	0	NA	0	0	0	0.1	0.9	0.2	2	NA	0	4
1969-06-08	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-09	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-10	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-11	2.8	0	0	0	NA	3.1	NA	0	0	0.7	0	0.4	1.9	2.2	NA	0	0
1969-06-12	4.4	11.7	7.7	8.8	NA	0	NA	0	9.8	10	0.6	0	0	0.9	NA	2.5	0
1969-06-13	2.1	0	5.8	5.4	NA	8	NA	8.5	0	0.8	6.1	0	0.3	0.7	NA	0.2	0
1969-06-14	0.6	0	0	0	NA	0	NA	0	0.8	0.7	0.5	2.1	0	0.5	NA	0	4
1969-06-15	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-16	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-17	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-18	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-19	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-20	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-21	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-22	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-23	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-24	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-25	2	2.5	2.5	3.7	NA	0	NA	0	1.6	28	0	15	4.3	2.5	NA	0	14
1969-06-26	30.6	15.5	9.5	16.7	NA	0	NA	0	32.2	34.3	6.1	6	5.3	0	NA	17	3.2
1969-06-27	53.6	11.3	15	55.5	NA	10.2	NA	14.4	12	25.7	32.9	5.5	2.1	11.7	NA	34	1.5
1969-06-28	0	0	0	0	NA	0.5	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-29	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-06-30	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-01	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-02	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-03	0	0	0	0	NA	0	NA	0.1	0	0	16.7	0	0	0	NA	0.2	0
1969-07-04	0.2	0	3	0	NA	0	NA	30.1	0	0.3	5.8	0	0	0	NA	0.5	0
1969-07-05	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	2.5
1969-07-06	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	3.3
1969-07-07	0	0.1	0	0	NA	0	NA	0	0	0	0.1	0	0	0	NA	0	2
1969-07-08	0.2	2.1	1.9	1.2	NA	0	NA	0.7	0.2	0.7	1.1	0	0.1	0	NA	0	0.3
1969-07-09	0.3	0	0	0	NA	0.2	NA	0	0	0.4	0	0	0	0	NA	0	1
1969-07-10	0.5	0	0	0	NA	0	NA	0	0	0.5	0	0	0	0	NA	0	0.3
1969-07-11	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	NA	0	0
1969-07-12	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	NA	0	0
1969-07-13	0	0	0	0	NA	0	NA	0	0	0	0	NA	0	0	NA	0	0
1969-07-14	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-15	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-16	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-17	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	2
1969-07-18	0	0	0	0	NA	0	NA	0.1	0	0	0	0	0	0	NA	0	0
1969-07-19	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-20	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0.4
1969-07-21	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-22	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-23	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	3	0
1969-07-24	2.9	0	0	0	NA	22.2	NA	39.6	0	0	47.8	0	0	0	NA	0	0
1969-07-25	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-26	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-27	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-28	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-29	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-30	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-07-31	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-01	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-02	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-03	0	0	0	0	NA	0	NA	0	0	0	0	3.5	1.2	0	NA	0	4.5
1969-08-04	0	3	0	0	NA	0	NA	0	0	0	0	0	0	0.7	NA	0	0
1969-08-05	0	0	0.6	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-06	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-07	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-08	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-09	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-10	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-11	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-12	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-13	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-14	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-15	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-16	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-17	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-18	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-19	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-20	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-21	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-22	0	0	2.5	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-23	0	0	3.5	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-24	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-25	0	0	0	0	NA	0	NA	0	0	0	0	0.1	0	0	NA	0	0
1969-08-26	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-27	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-28	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-29	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0.2	NA	0	4.4
1969-08-30	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-08-31	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-01	0	0	0	0	NA	0	NA	0	0.8	13.8	11.9	2.7	18	0	NA	0	0.7
1969-09-02	4	0	0	0	NA	8.7	NA	2.3	0.4	6.7	1.7	7.6	4.9	42.7	NA	2	38
1969-09-03	0	0	0.5	0	NA	0	NA	0	0	0	0	0	0.6	0	NA	0	0
1969-09-04	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-05	5.6	0	0	0	NA	0	NA	0	2.7	7.2	6.8	0	0	0	NA	0	0
1969-09-06	4.6	0	0	0.4	NA	0	NA	4.4	0	0.3	12	0	0	0.7	NA	0	0.1
1969-09-07	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	17	0
1969-09-08	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-09	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-10	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-11	0	0	0	0	NA	0	NA	0.1	0	0	0	0	0	0	NA	0	0
1969-09-12	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-13	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-14	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-15	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-16	0	0	0	0	NA	0.4	NA	2.4	0	0	0	0	0	0	NA	0	0
1969-09-17	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-18	0	0	0	0	NA	0	NA	0	0	0.3	0	0	0	0	NA	0	0
1969-09-19	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-20	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-21	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-22	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-23	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-09-24	0.4	0	0	0.4	NA	0	NA	0	0.7	0.8	1.7	0	0	0	NA	0	1.7
1969-09-25	0	0	0.7	0.2	NA	15.2	NA	3.6	0	0.2	0.8	0	0	0	NA	0	0
1969-09-26	10.9	1.7	1.7	3.7	NA	18.5	NA	17.8	19.4	12.3	22.9	4.5	9.4	7.8	NA	8	4.4
1969-09-27	0	0	15.3	5.3	NA	2.6	NA	15.2	0	0	0	0	0	0	NA	0	0
1969-09-28	0	0.7	8.5	8.2	NA	0.3	NA	0	0	0	0.2	0	0	0	NA	0	0
1969-09-29	3.6	0	0	0.1	NA	0	NA	0	0	0	0.1	0	0	0	NA	0	0
1969-09-30	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-10-01	9	0	3	3.9	NA	0	NA	0.1	0	10.6	5.3	0	9.7	2	NA	24.2	10.5
1969-10-02	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-10-03	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-10-04	5	0	0	0.7	NA	0.5	NA	7.1	2.4	3	11.2	0	0.2	0	NA	7	1.1
1969-10-05	0.3	0	0	0	NA	0	NA	0	0	0.5	0	0	0	2.8	NA	0	0
1969-10-06	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-10-07	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-10-08	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-10-09	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-10-10	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
1969-10-11	0	0	0	0	NA	0	NA	0	0	0	0	3	11.5	0	NA	0	10.5
1969-10-12	12	0	20	18	NA	0	NA	7.8	0	4	71.2	0	0	1.1	NA	35	0
1969-10-13	0	0	0	0	NA	0.6	NA	0.4	0	0	2.8	0	0	0	NA	0	0
1969-10-14	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	NA	0	0
